id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
burgoam01;2006;1;KCA;AL;4;5;68;1;0;0;18;220;83;45;16;37;72;0,288;5,52;4;11;6;3;336;41;49;1;4;10
burneaj01;2006;1;TOR;AL;10;8;21;21;2;1;0;407;138;60;14;39;118;0,264;3,98;3;6;8;1;577;0;67;4;3;15
burnsmi01;2006;1;CIN;NL;0;0;11;0;0;0;0;40;30;13;2;3;9;0,469;8,78;1;1;2;0;70;2;13;1;0;3
burnsmi01;2006;2;BOS;AL;0;0;7;0;0;0;0;23;10;4;0;1;7;0,323;4,70;1;0;0;0;34;4;4;0;2;1
burrebr01;2006;1;BAL;AL;0;0;11;0;0;0;0;24;6;2;1;1;6;0,200;2,25;0;0;0;0;31;2;2;0;0;0
bushda01;2006;1;MIL;NL;12;11;34;32;3;2;0;630;201;103;26;38;166;0,252;4,41;2;6;18;0;869;0;111;9;6;8
byrdati01;2006;1;BAL;AL;1;0;16;0;0;0;0;21;14;10;2;8;2;0,438;12,86;1;1;0;0;42;2;10;2;0;2
byrdpa01;2006;1;CLE;AL;10;9;31;31;1;0;0;537;232;97;26;38;88;0,308;4,88;3;2;6;0;805;0;120;1;6;12
cabreda01;2006;1;BAL;AL;9;10;26;26;2;1;0;444;130;78;11;104;157;0,241;4,74;1;17;5;1;662;0;82;5;8;20
cabrefe01;2006;1;CLE;AL;3;3;51;0;0;0;0;182;53;35;12;32;71;0,243;5,19;2;5;1;0;256;20;36;1;4;4
cainma01;2006;1;SFN;NL;13;12;32;31;1;1;0;572;157;88;18;87;179;0,222;4,15;1;9;6;2;818;1;93;11;6;6
calerki01;2006;1;OAK;AL;3;2;70;0;0;0;2;174;50;22;4;24;67;0,231;3,41;3;1;0;0;241;17;22;0;1;2
campbbr02;2006;1;WAS;NL;0;0;4;0;0;0;0;13;4;5;1;2;4;0,250;10,38;0;0;1;0;19;2;5;0;0;0
campijo01;2006;1;SEA;AL;0;0;1;0;0;0;0;7;4;4;0;0;1;0,364;15,43;0;0;0;0;11;0;4;0;0;0
campsh01;2006;1;TBA;AL;7;4;75;0;0;0;4;225;93;39;9;19;53;0,313;4,68;3;4;7;0;328;15;43;2;3;12
capeljo01;2006;1;MIL;NL;4;2;61;0;0;0;0;215;65;35;11;31;58;0,244;4,40;7;3;3;0;310;12;37;8;2;2
cappsma01;2006;1;PIT;NL;9;1;85;0;0;0;1;242;81;34;12;12;56;0,266;3,79;5;4;3;0;329;15;37;8;2;9
capuach01;2006;1;MIL;NL;11;12;34;34;3;2;0;664;229;99;29;47;174;0,265;4,03;4;7;9;0;936;0;108;9;8;16
carmofa01;2006;1;CLE;AL;1;10;38;7;0;0;0;224;88;45;9;31;58;0,298;5,42;3;3;7;1;340;12;46;2;4;9
carpech01;2006;1;SLN;NL;15;8;32;32;5;3;0;665;194;76;21;43;184;0,235;3,09;3;3;10;0;896;0;81;12;4;17
carragi01;2006;1;LAN;NL;0;1;25;0;0;0;1;83;27;14;5;7;25;0,250;4,55;0;1;1;0;116;9;14;0;0;3
carrahe01;2006;1;LAA;AL;7;3;56;3;0;0;1;301;93;38;10;27;72;0,244;3,41;1;6;5;0;417;24;42;2;2;13
cartela02;2006;1;LAN;NL;0;1;10;0;0;0;0;35;17;11;1;8;5;0,347;8,49;0;2;0;0;59;2;11;0;2;1
cassisc01;2006;1;SDN;NL;6;4;42;0;0;0;0;128;39;12;8;19;49;0,248;2,53;2;0;1;0;182;14;18;4;1;2
castrfa01;2006;1;TEX;AL;0;0;4;0;0;0;0;25;6;4;0;7;5;0,200;4,32;0;0;0;0;37;2;5;0;0;3
castrfa01;2006;2;PHI;NL;0;1;16;0;0;0;1;70;12;4;1;6;13;0,158;1,54;0;0;2;1;88;9;4;2;2;3
chacigu01;2006;1;TOR;AL;9;4;17;17;0;0;0;262;90;49;19;38;47;0,266;5,05;2;0;6;0;384;0;51;2;0;11
chacosh01;2006;1;NYA;AL;5;3;17;11;0;0;0;189;77;49;11;36;35;0,300;7,00;2;3;5;0;306;0;54;3;5;3
chacosh01;2006;2;PIT;NL;2;3;9;9;0;0;0;138;47;28;12;27;27;0,272;5,48;1;1;4;1;210;0;32;4;2;6
chenbr01;2006;1;BAL;AL;0;7;40;12;0;0;0;296;137;76;28;35;70;0,334;6,93;3;1;0;0;453;16;81;3;5;6
chicktr01;2006;1;SEA;AL;0;0;3;0;0;0;0;15;7;7;0;10;2;0,333;12,60;0;0;0;0;31;0;7;0;0;1
childja01;2006;1;TBA;AL;0;1;5;0;0;0;0;23;12;4;1;4;5;0,343;4,70;0;1;0;0;40;0;6;0;1;2
choatra01;2006;1;ARI;NL;0;1;30;0;0;0;0;48;21;7;0;3;12;0,304;3,94;0;0;3;0;75;3;9;0;0;2
chulkvi01;2006;1;TOR;AL;1;0;20;0;0;0;0;72;29;14;4;5;18;0,293;5,25;0;1;2;0;107;8;16;0;1;1
chulkvi01;2006;2;SFN;NL;0;3;28;0;0;0;0;67;17;13;2;15;25;0,210;5,24;2;3;1;0;98;5;13;0;1;1
clausbr01;2006;1;CIN;NL;3;8;14;14;0;0;0;231;93;53;14;28;57;0,301;6,19;1;2;6;0;351;0;56;6;2;3
clemema01;2006;1;BOS;AL;5;5;12;12;0;0;0;196;77;48;8;38;43;0,291;6,61;0;3;6;0;310;0;50;1;0;6
clemero02;2006;1;HOU;NL;7;6;19;19;0;0;0;340;89;29;7;29;102;0,216;2,30;1;3;4;0;451;0;34;5;1;11
coffeto01;2006;1;CIN;NL;6;7;81;0;0;0;8;234;85;31;7;27;60;0,274;3,58;5;4;2;0;340;28;34;0;1;9
colomje01;2006;1;TBA;AL;0;0;1;0;0;0;0;1;0;1;0;1;0;0,000;27,00;0;0;0;0;2;0;1;0;0;0
colonba01;2006;1;LAA;AL;1;5;10;10;1;1;0;169;71;32;11;11;31;0,306;5,11;0;1;3;0;251;0;39;4;1;3
colonro01;2006;1;DET;AL;2;0;20;1;0;0;1;116;46;21;6;14;25;0,303;4,89;2;6;1;0;170;4;21;1;2;3
condrcl01;2006;1;PHI;NL;2;2;21;0;0;0;0;86;35;10;3;9;16;0,318;3,14;2;0;0;0;122;10;11;2;1;6
contrjo01;2006;1;CHA;AL;13;9;30;30;1;1;0;588;194;93;20;55;134;0,256;4,27;4;16;10;0;833;0;101;2;8;12
cookaa01;2006;1;COL;NL;9;15;32;32;0;0;0;638;242;100;17;55;92;0,288;4,23;11;2;7;0;915;0;107;8;5;28
corcoro01;2006;1;WAS;NL;0;1;6;0;0;0;0;17;12;7;1;4;6;0,414;11,12;0;0;0;0;34;2;8;0;1;0
corcoti02;2006;1;TBA;AL;5;9;21;16;0;0;0;271;92;44;10;48;59;0,271;4,38;3;0;4;1;396;2;48;1;4;12
cordech01;2006;1;WAS;NL;7;4;68;0;0;0;29;220;59;26;13;22;69;0,215;3,19;5;0;3;0;307;59;27;6;2;1
cordefr01;2006;1;TEX;AL;7;4;49;0;0;0;6;146;49;26;5;16;54;0,265;4,81;1;3;3;0;210;21;27;1;5;1
cordefr01;2006;2;MIL;NL;3;1;28;0;0;0;16;80;20;5;2;16;30;0,213;1,69;1;1;0;0;112;26;5;2;0;6
coreybr01;2006;1;TEX;AL;1;1;16;0;0;0;0;52;15;5;0;8;13;0,231;2,60;0;0;0;0;75;3;5;1;1;1
coreybr01;2006;2;BOS;AL;1;0;16;0;0;0;0;65;20;11;1;7;15;0,250;4,57;0;0;2;0;91;0;11;0;2;1
cormila01;2006;1;ATL;NL;4;5;29;9;0;0;0;221;90;40;8;39;43;0,314;4,89;7;2;2;0;333;5;44;1;4;13
cormirh01;2006;1;PHI;NL;2;2;43;0;0;0;0;102;27;6;2;13;13;0,225;1,59;3;2;3;0;139;6;6;3;0;6
cormirh01;2006;2;CIN;NL;0;1;21;0;0;0;0;42;21;7;3;4;6;0,350;4,50;0;0;0;0;66;7;7;2;0;0
corpama01;2006;1;COL;NL;1;2;35;0;0;0;0;97;36;13;3;8;27;0,286;3,62;1;2;2;0;136;3;13;0;0;4
correke01;2006;1;SFN;NL;2;0;48;0;0;0;0;209;64;27;5;22;57;0,242;3,49;0;0;3;0;295;9;27;1;4;1
corteda01;2006;1;COL;NL;3;1;30;0;0;0;0;88;35;14;3;6;14;0,310;4,30;1;0;1;0;124;16;14;2;2;4
cottsne01;2006;1;CHA;AL;1;2;70;0;0;0;1;162;64;31;12;24;43;0,291;5,17;6;3;3;0;251;14;33;3;1;3
crainje01;2006;1;MIN;AL;4;5;68;0;0;0;1;230;79;30;6;18;60;0,262;3,52;2;1;2;0;325;24;31;1;2;3
crucefr01;2006;1;SEA;AL;0;0;4;1;0;0;0;20;10;8;2;6;2;0,370;10,80;0;1;0;0;34;1;8;0;1;1
cruzju02;2006;1;ARI;NL;5;6;31;15;0;0;0;284;80;44;7;47;88;0,230;4,18;2;2;11;0;413;5;45;5;2;6
daiglca01;2006;1;ARI;NL;0;0;10;0;0;0;0;37;14;5;1;6;7;0,311;3,65;0;0;0;0;52;1;5;0;1;5
davieky01;2006;1;ATL;NL;3;7;14;14;1;0;0;190;90;59;14;33;51;0,332;8,38;0;3;3;0;312;0;60;3;2;5
davisdo02;2006;1;MIL;NL;11;11;34;34;1;1;0;610;206;111;19;102;159;0,266;4,91;1;3;5;0;904;0;118;16;8;21
davisja02;2006;1;CLE;AL;3;2;39;0;0;0;1;166;67;23;1;14;37;0,302;3,74;2;3;3;0;246;10;28;3;4;4
dayza01;2006;1;COL;NL;1;2;3;3;0;0;0;40;22;16;3;10;6;0,373;10,80;1;0;1;0;71;0;17;0;1;1
dayza01;2006;2;WAS;NL;1;3;5;5;0;0;0;80;29;14;2;11;13;0,276;4,73;1;1;2;0;119;0;15;1;0;3
dejeami01;2006;1;COL;NL;1;0;2;0;0;0;0;5;1;0;0;2;0;0,167;0,00;0;0;0;0;8;1;0;0;0;0
delarjo01;2006;1;MIL;NL;2;2;18;3;0;0;0;91;32;29;4;22;31;0,269;8,60;1;4;1;0;146;4;30;1;3;2
delarjo01;2006;2;KCA;AL;3;4;10;10;0;0;0;146;49;28;10;32;36;0,263;5,18;0;2;1;1;221;0;29;1;1;7
delcama01;2006;1;BOS;AL;2;0;50;0;0;0;0;160;68;30;2;17;45;0,309;5,06;2;0;2;0;243;11;32;3;1;4
demarch01;2006;1;MIL;NL;0;1;10;0;0;0;0;41;10;9;4;9;11;0,200;5,93;0;0;2;0;63;4;11;2;0;0
dempsry01;2006;1;CHN;NL;1;9;74;0;0;0;24;225;77;40;5;36;67;0,262;4,80;3;6;3;0;342;64;47;5;4;6
desseel01;2006;1;KCA;AL;5;7;43;0;0;0;2;162;63;27;4;13;36;0,292;4,50;6;2;1;0;234;10;31;3;1;6
desseel01;2006;2;LAN;NL;0;1;19;0;0;0;0;69;23;12;4;9;16;0,258;4,70;2;1;0;0;100;2;12;2;0;2
devinjo01;2006;1;ATL;NL;0;0;10;0;0;0;0;19;8;7;1;9;10;0,308;9,95;1;4;1;1;36;1;7;0;0;1
diazjo01;2006;1;KCA;AL;0;0;4;0;0;0;0;20;10;8;2;8;3;0,345;10,80;0;2;1;0;38;1;8;0;0;1
dickera01;2006;1;TEX;AL;0;1;1;1;0;0;0;10;8;7;6;1;1;0,471;18,90;0;0;0;0;18;0;7;0;0;0
dinarle01;2006;1;BOS;AL;1;2;13;6;0;0;0;117;61;34;6;20;17;0,363;7,85;1;1;1;0;190;0;35;0;1;9
dohmasc01;2006;1;COL;NL;1;1;27;0;0;0;1;74;26;17;4;15;22;0,277;6,20;2;2;2;0;114;9;18;2;0;3
dohmasc01;2006;2;KCA;AL;1;3;21;0;0;0;0;71;33;21;5;18;22;0,347;7,99;5;3;2;0;117;9;21;2;0;3
donnebr01;2006;1;LAA;AL;6;0;62;0;0;0;0;192;58;28;8;28;53;0,240;3,94;3;6;4;0;278;17;32;2;2;6
doteloc01;2006;1;NYA;AL;0;0;14;0;0;0;0;30;18;12;2;11;7;0,383;10,80;1;3;0;0;59;7;13;0;1;1
downssc01;2006;1;TOR;AL;6;2;59;5;0;0;1;231;73;35;9;30;61;0,249;4,09;6;7;2;0;327;13;38;1;1;9
dresery01;2006;1;WAS;NL;0;2;2;2;0;0;0;26;9;5;0;8;5;0,290;5,19;0;2;0;0;41;0;8;2;0;0
duboser01;2006;1;BAL;AL;0;0;2;0;0;0;0;14;10;5;2;3;2;0,500;9,64;0;0;0;0;23;0;5;0;0;4
duchsju01;2006;1;OAK;AL;2;1;53;0;0;0;9;167;52;18;4;9;51;0,244;2,91;0;3;1;0;224;17;18;1;0;3
duckwbr01;2006;1;KCA;AL;1;5;10;8;0;0;0;137;62;31;3;24;27;0,332;6,11;4;4;2;0;216;0;36;1;2;5
dukeza01;2006;1;PIT;NL;10;15;34;34;2;1;0;646;255;107;17;68;117;0,302;4,47;6;8;7;1;935;0;116;13;4;27
dunnsc01;2006;1;TBA;AL;1;0;7;0;0;0;0;23;17;10;2;4;4;0,436;11,74;0;3;2;0;45;0;10;0;0;1
durbich01;2006;1;DET;AL;0;0;3;0;0;0;0;18;6;1;1;0;3;0,250;1,50;0;0;0;0;24;1;1;0;0;0
eatonad01;2006;1;TEX;AL;7;4;13;13;0;0;0;195;78;37;11;24;43;0,299;5,12;0;0;4;0;291;0;38;1;1;4
eischjo01;2006;1;WAS;NL;0;1;22;0;0;0;0;44;18;14;2;19;18;0,295;8,59;5;1;1;0;83;4;18;0;2;0
elartsc01;2006;1;KCA;AL;4;9;20;20;0;0;0;344;117;68;26;52;49;0,267;5,34;1;3;6;0;501;0;73;2;2;10
embreal01;2006;1;SDN;NL;4;3;73;0;0;0;0;157;50;19;4;15;53;0,249;3,27;2;0;0;0;221;11;21;2;3;2
ericksc01;2006;1;NYA;AL;0;0;9;0;0;0;0;34;13;10;2;7;2;0,283;7,94;2;0;3;0;57;2;12;1;0;2
escobke01;2006;1;LAA;AL;11;14;30;30;1;0;0;568;192;76;17;50;147;0,264;3,61;2;7;4;0;789;0;93;6;3;15
estessh01;2006;1;SDN;NL;0;1;1;1;0;0;0;18;5;3;0;3;4;0,217;4,50;0;0;1;0;27;0;3;0;0;1
etherse01;2006;1;KCA;AL;1;1;2;2;0;0;0;23;10;8;3;6;4;0,313;9,39;0;0;0;0;40;0;9;0;2;0
evelada01;2006;1;MIL;NL;0;3;9;5;0;0;0;83;39;25;4;16;32;0,331;8,13;2;2;5;0;141;1;25;1;1;1
eyresc01;2006;1;CHN;NL;1;3;74;0;0;0;0;184;61;23;11;30;73;0,265;3,38;4;6;0;0;266;15;25;2;4;4
eyrewi01;2006;1;MIN;AL;1;0;42;0;0;0;0;178;75;35;8;22;26;0,309;5,31;4;4;6;0;275;20;36;1;3;5
falkebr01;2006;1;SLN;NL;0;1;5;0;0;0;0;19;5;2;0;0;5;0,217;2,84;0;0;1;0;25;3;2;1;0;0
farnsky01;2006;1;NYA;AL;3;6;72;0;0;0;6;198;62;32;8;28;75;0,243;4,36;3;5;1;1;289;24;34;3;2;1
fasseje01;2006;1;SFN;NL;1;1;10;1;0;0;0;45;23;13;4;8;7;0,365;7,80;0;2;0;0;73;2;13;1;1;2
feierry01;2006;1;SEA;AL;0;1;4;2;0;0;0;51;15;7;3;7;11;0,231;3,71;0;1;0;2;73;2;7;1;0;2
feldmsc01;2006;1;TEX;AL;0;2;36;0;0;0;0;124;42;18;4;10;30;0,266;3,92;0;0;4;0;175;5;19;2;1;3
felicpe01;2006;1;NYN;NL;7;2;64;0;0;0;0;181;56;14;4;20;54;0,248;2,09;1;1;3;0;256;10;15;4;3;6
fernaja01;2006;1;MIL;NL;0;0;4;0;0;0;0;19;11;7;2;1;1;0,367;9,95;0;0;0;0;31;3;7;0;0;0
fieldna01;2006;1;COL;NL;1;1;14;0;0;0;0;27;9;4;2;5;14;0,257;4,00;1;1;0;0;40;1;4;0;0;1
florera01;2006;1;SLN;NL;1;1;65;0;0;0;0;125;49;26;5;22;40;0,290;5,62;3;1;1;0;196;10;29;3;1;3
florero01;2006;1;OAK;AL;1;2;25;0;0;0;1;89;28;11;3;10;20;0,255;3,34;2;1;0;0;122;11;11;0;2;6
floydga01;2006;1;PHI;NL;4;3;11;11;1;1;0;163;70;44;14;32;34;0,315;7,29;3;2;3;0;264;0;48;2;5;6
