id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
banuema01;2015;1;ATL;NL;1;4;7;6;0;0;0;79;30;15;4;12;19;0,283;5,13;0;1;3;0;121;0;17;0;0;2
barnema01;2015;1;BOS;AL;3;4;32;2;0;0;0;129;56;26;9;15;39;0,311;5,44;0;4;2;0;199;7;28;2;0;4
barraky01;2015;1;MIA;NL;2;1;25;0;0;0;0;73;12;7;1;18;30;0,154;2,59;2;1;0;0;98;5;8;0;2;1
barreaa01;2015;1;WAS;NL;3;3;40;0;0;0;0;88;28;15;1;7;35;0,248;4,60;0;1;3;0;123;8;15;0;0;4
barriyh01;2015;1;MIL;NL;0;0;5;0;0;0;0;20;3;0;0;0;7;0,136;0,00;0;0;0;0;22;2;0;0;0;0
bassan01;2015;1;TEX;AL;0;0;33;0;0;0;0;192;66;32;5;20;45;0,269;4,50;1;1;1;0;272;9;33;3;3;7
bassich01;2015;1;OAK;AL;1;8;18;13;0;0;0;258;78;34;5;30;64;0,244;3,56;0;5;9;0;361;3;36;1;1;12
bastaan01;2015;1;PIT;NL;4;1;66;0;0;0;1;172;39;19;4;26;64;0,188;2,98;2;8;3;0;239;18;19;2;0;0
bauertr01;2015;1;CLE;AL;11;12;31;30;1;0;0;528;152;89;23;79;170;0,232;4,55;1;7;5;1;744;1;90;4;1;14
beachbr01;2015;1;LAN;NL;0;1;2;2;0;0;0;24;10;7;1;6;5;0,313;7,88;2;0;0;0;39;0;7;1;0;1
beckch02;2015;1;CHA;AL;0;1;1;1;0;0;0;18;10;4;0;4;3;0,385;6,00;0;0;0;0;31;0;5;1;0;1
bedroca01;2015;1;LAA;AL;1;0;34;0;0;0;0;100;40;20;3;19;34;0,303;5,40;2;2;2;0;156;10;21;1;2;2
beeleda01;2015;1;CHN;NL;0;1;3;3;0;0;0;25;14;9;0;7;7;0,359;9,72;2;0;0;0;46;0;11;0;0;1
beimejo01;2015;1;SEA;AL;2;1;53;0;0;0;1;142;49;21;8;16;22;0,283;3,99;3;1;1;0;196;14;25;3;3;6
belisma01;2015;1;SLN;NL;1;1;34;0;0;0;0;101;34;10;1;15;25;0,266;2,67;2;0;3;0;149;10;10;2;1;3
belisro01;2015;1;TBA;AL;0;0;6;0;0;0;0;24;8;7;0;4;6;0,250;7,88;1;3;0;0;36;3;7;0;0;0
belivje01;2015;1;TBA;AL;0;0;5;0;0;0;0;8;6;4;1;1;2;0,429;13,50;0;0;0;0;15;0;4;0;0;0
bellaan01;2015;1;TBA;AL;3;1;17;0;0;0;0;70;16;6;4;10;18;0,198;2,31;0;0;1;0;95;6;7;2;1;2
benoijo01;2015;1;SDN;NL;6;5;67;0;0;0;2;196;36;17;7;23;63;0,159;2,34;1;2;2;0;254;11;17;2;1;1
bergmch01;2015;1;COL;NL;3;1;30;4;0;0;0;205;82;36;8;15;37;0,306;4,74;1;4;0;0;286;6;36;2;1;12
betande01;2015;1;NYA;AL;6;4;74;0;0;0;9;252;45;14;6;40;131;0,157;1,50;2;9;3;0;332;17;17;1;1;4
betanra01;2015;1;COL;NL;2;4;45;0;0;0;1;118;43;27;4;12;40;0,267;6,18;4;0;0;0;175;9;29;0;2;0
bettich01;2015;1;COL;NL;8;6;20;20;0;0;0;345;120;54;11;42;98;0,268;4,23;2;6;3;0;502;0;56;7;2;9
billich01;2015;1;PHI;NL;2;3;7;7;0;0;0;111;53;24;5;8;15;0,346;5,84;0;2;1;0;165;0;26;2;1;7
blantjo01;2015;1;KCA;AL;2;2;15;4;0;0;2;125;43;18;6;7;40;0,265;3,89;1;0;0;0;172;6;19;1;2;2
blantjo01;2015;2;PIT;NL;5;0;21;0;0;0;0;103;26;6;1;9;39;0,206;1,57;4;2;1;0;137;7;7;0;1;2
blazemi01;2015;1;MIL;NL;5;3;45;0;0;0;0;167;40;15;3;18;47;0,200;2,43;1;3;1;0;222;17;17;1;2;2
blevije01;2015;1;NYN;NL;1;0;7;0;0;0;0;15;0;0;0;0;4;0,000;0,00;0;0;0;0;15;1;0;0;0;1
bochybr02;2015;1;SFN;NL;0;0;4;0;0;0;0;9;1;0;0;1;3;0,100;0,00;0;1;1;0;12;1;0;0;0;0
bolsimi01;2015;1;LAN;NL;6;6;21;21;0;0;0;328;104;44;11;45;98;0,251;3,62;3;6;1;1;466;0;49;3;2;13
boxbebr01;2015;1;TBA;AL;4;10;69;0;0;0;41;189;54;26;9;32;74;0,231;3,71;5;5;2;1;271;53;29;2;1;4
boydma01;2015;1;TOR;AL;0;2;2;2;0;0;0;20;15;11;5;1;7;0,441;14,85;0;2;0;0;36;0;11;0;1;0
boydma01;2015;2;DET;AL;1;4;11;10;0;0;0;152;56;37;12;19;36;0,290;6,57;0;2;1;0;216;0;39;1;2;8
boyerbl01;2015;1;MIN;AL;3;6;68;0;0;0;1;195;62;18;5;19;33;0,254;2,49;4;5;0;0;268;12;24;3;2;5
brachbr01;2015;1;BAL;AL;5;3;62;0;0;0;1;238;57;24;7;38;89;0,203;2,72;3;1;0;0;324;12;25;3;2;6
brachsi01;2015;1;ARI;NL;0;0;13;0;0;0;1;37;9;2;2;4;17;0,200;1,46;1;1;1;0;50;3;2;0;0;0
bradlar01;2015;1;ARI;NL;2;3;8;8;0;0;0;107;36;23;3;22;23;0,267;5,80;1;0;2;0;161;0;23;1;1;6
breslcr01;2015;1;BOS;AL;0;4;45;2;0;0;1;195;69;30;12;23;46;0,279;4,15;5;2;2;0;280;18;33;3;5;7
brighja01;2015;1;ATL;NL;0;1;12;0;0;0;0;50;28;16;1;8;12;0,384;8,64;1;2;1;0;84;4;16;0;2;4
brittza01;2015;1;BAL;AL;4;1;64;0;0;0;36;197;51;14;3;14;79;0,214;1,92;1;5;1;0;253;58;16;0;0;8
broadmi01;2015;1;SFN;NL;0;2;21;0;0;0;0;52;20;10;1;7;13;0,294;5,19;1;0;1;1;77;5;10;1;0;1
brookaa01;2015;1;KCA;AL;0;0;2;0;0;0;0;13;6;3;0;0;3;0,333;6,23;0;0;0;0;18;2;3;0;0;1
brookaa01;2015;2;OAK;AL;3;4;11;9;0;0;0;153;67;38;9;14;35;0,321;6,71;0;0;4;0;232;1;38;3;2;6
brothre01;2015;1;COL;NL;1;0;17;0;0;0;0;31;9;2;0;8;5;0,243;1,74;0;1;0;0;46;1;2;0;1;2
brownbr02;2015;1;COL;NL;1;3;36;0;0;0;0;99;32;18;2;16;20;0,254;4,91;0;2;1;0;147;7;18;4;0;3
broxtjo01;2015;1;MIL;NL;1;2;40;0;0;0;0;110;41;24;5;10;37;0,287;5,89;1;0;0;0;156;10;24;2;1;5
broxtjo01;2015;2;SLN;NL;3;3;26;0;0;0;0;71;20;7;2;12;26;0,233;2,66;0;0;0;0;101;5;8;3;0;2
buchada01;2015;1;PHI;NL;2;9;15;15;0;0;0;224;109;58;12;29;44;0,346;6,99;1;2;3;0;351;0;60;4;0;13
buchaja01;2015;1;HOU;AL;0;0;5;0;0;0;0;27;5;2;1;4;5;0,161;2,00;0;2;1;0;37;1;2;1;0;0
buchhcl01;2015;1;BOS;AL;7;7;18;18;1;0;0;340;114;41;6;23;107;0,260;3,26;0;3;5;0;469;0;48;1;2;13
buehrma01;2015;1;TOR;AL;15;8;32;32;4;1;0;596;214;84;22;33;91;0,279;3,81;4;0;7;0;827;0;100;10;9;28
bumgama01;2015;1;SFN;NL;18;9;32;32;4;2;0;655;181;71;21;39;234;0,222;2,93;2;1;7;0;869;0;73;5;4;11
burawda01;2015;1;NYA;AL;0;0;1;0;0;0;0;2;3;4;1;1;1;0,600;54,00;0;0;0;0;6;0;4;0;0;0
burawda01;2015;2;ATL;NL;0;0;12;0;0;0;0;37;8;5;1;4;10;0,195;3,65;0;0;1;0;48;4;5;0;2;3
burgoen02;2015;1;ARI;NL;2;2;30;0;0;0;2;81;27;14;2;15;39;0,257;4,67;0;6;0;0;121;8;15;0;1;1
burneaj01;2015;1;PIT;NL;9;7;26;26;0;0;0;492;174;58;11;49;143;0,275;3,18;2;6;11;1;699;0;64;2;4;18
butleed01;2015;1;COL;NL;3;10;16;16;1;0;0;238;102;52;13;42;44;0,322;5,90;4;0;4;0;370;0;57;6;1;13
cabrace01;2015;1;BAL;AL;0;0;2;0;0;0;0;3;0;0;0;1;1;0,000;0,00;0;0;0;0;3;2;0;0;0;1
cahiltr01;2015;1;ATL;NL;0;3;15;3;0;0;0;79;36;22;2;11;14;0,330;7,52;1;1;1;0;124;6;23;2;1;4
cahiltr01;2015;2;CHN;NL;1;0;11;0;0;0;0;51;8;4;2;5;22;0,143;2,12;0;1;1;0;63;0;4;1;0;1
cainma01;2015;1;SFN;NL;2;4;13;11;0;0;0;182;71;39;12;20;41;0,293;5,79;0;1;4;0;271;0;39;1;4;6
caminar01;2015;1;PIT;NL;5;1;73;0;0;0;0;224;63;30;7;29;73;0,224;3,62;2;6;6;1;318;19;31;1;1;5
campole01;2015;1;SDN;NL;0;0;1;0;0;0;0;3;1;1;0;1;1;0,250;9,00;0;0;0;0;5;0;1;0;0;0
cappsca01;2015;1;MIA;NL;1;0;30;0;0;0;0;93;18;4;2;7;58;0,168;1,16;0;2;2;0;118;8;5;1;1;2
capuach01;2015;1;NYA;AL;0;4;22;4;0;0;0;122;52;36;6;22;38;0,310;7,97;1;0;3;0;196;7;38;2;1;2
carlybu01;2015;1;NYN;NL;1;0;11;0;0;0;1;24;8;5;0;1;6;0,276;5,63;0;1;0;0;32;1;5;0;2;1
carmofa01;2015;1;HOU;AL;3;5;20;11;0;0;0;254;90;41;9;26;42;0,275;4,36;2;1;1;0;357;6;48;0;3;9
carpeda01;2015;1;NYA;AL;0;1;22;0;0;0;0;56;20;10;3;7;11;0,286;4,82;1;0;1;0;82;2;11;3;1;2
carpeda01;2015;2;WAS;NL;0;0;8;0;0;0;0;18;5;1;1;2;4;0,217;1,50;0;1;0;0;25;3;1;0;0;0
carpeda02;2015;1;ATL;NL;0;0;4;0;0;0;0;11;6;3;2;0;5;0,353;7,36;0;0;0;0;17;1;3;0;0;0
carraca01;2015;1;CLE;AL;14;12;30;30;3;1;0;551;154;74;18;43;216;0,228;3,63;2;5;5;0;730;0;75;1;6;17
carrosc02;2015;1;CHA;AL;1;1;18;0;0;0;0;110;40;14;2;13;27;0,280;3,44;2;4;3;0;162;8;19;1;2;3
cashnan01;2015;1;SDN;NL;6;16;31;31;0;0;0;554;200;89;19;66;165;0,279;4,34;2;3;6;0;804;0;111;8;6;17
castran01;2015;1;OAK;AL;0;1;5;0;0;0;0;12;8;1;1;3;4;0,444;2,25;0;0;0;0;22;3;1;1;0;0
castrmi01;2015;1;TOR;AL;0;2;13;0;0;0;4;37;15;6;2;6;12;0,306;4,38;2;2;0;1;57;9;7;0;2;1
castrmi01;2015;2;COL;NL;0;1;5;0;0;0;0;16;6;6;2;4;6;0,273;10,13;0;0;0;0;26;3;6;0;0;0
castrsi01;2015;1;COL;NL;2;0;11;0;0;0;0;31;11;7;0;5;9;0,282;6,10;0;0;1;0;47;2;7;2;0;1
cecilbr01;2015;1;TOR;AL;5;5;63;0;0;0;5;163;39;15;4;13;70;0,197;2,48;3;4;2;0;214;24;17;1;0;3
cedenxa01;2015;1;WAS;NL;0;0;5;0;0;0;0;9;3;2;1;2;4;0,250;6,00;0;2;1;0;15;1;2;0;0;0
cedenxa01;2015;2;TBA;AL;4;1;61;0;0;0;1;129;37;10;3;12;43;0,230;2,09;2;4;1;0;174;9;11;0;0;5
chacijh01;2015;1;ARI;NL;2;1;5;4;0;0;0;80;24;10;4;10;21;0,240;3,38;0;0;0;0;111;0;11;1;0;2
chafian01;2015;1;ARI;NL;5;1;66;0;0;0;2;225;56;23;3;30;58;0,207;2,76;6;2;1;0;306;6;23;3;2;5
chambjo03;2015;1;DET;AL;0;2;30;0;0;0;0;66;32;10;5;5;15;0,340;4,09;0;1;1;0;101;10;15;1;0;2
chambjo03;2015;2;KCA;AL;0;0;6;0;0;0;0;17;6;5;1;4;8;0,261;7,94;0;1;0;0;27;5;5;0;0;0
chapmar01;2015;1;CIN;NL;4;4;65;0;0;0;33;199;43;12;3;33;116;0,181;1,63;1;7;5;0;278;54;13;0;2;0
chapmke02;2015;1;HOU;AL;0;0;3;0;0;0;0;16;4;2;1;3;8;0,211;3,38;0;0;0;0;22;0;2;0;0;0
chaveje01;2015;1;OAK;AL;7;15;30;26;0;0;1;471;164;73;18;48;136;0,268;4,18;2;3;2;0;672;3;78;4;6;12
chenbr01;2015;1;CLE;AL;0;1;2;2;0;0;0;19;17;9;3;1;4;0,500;12,79;1;0;0;0;35;0;9;0;0;1
chenwe02;2015;1;BAL;AL;11;8;31;31;0;0;0;574;192;71;28;41;153;0,262;3,34;0;3;5;0;792;0;78;5;8;15
choatra01;2015;1;SLN;NL;1;0;71;0;0;0;1;82;29;12;2;5;22;0,279;3,95;0;1;6;0;117;4;14;1;1;4
cingrto01;2015;1;CIN;NL;0;3;35;1;0;0;0;100;31;21;3;25;39;0,250;5,67;3;2;3;1;155;7;21;1;2;3
cishest01;2015;1;MIA;NL;2;6;32;0;0;0;3;96;37;16;2;14;28;0,291;4,50;3;0;0;0;144;15;19;1;2;3
cishest01;2015;2;SLN;NL;0;0;27;0;0;0;1;70;18;6;2;13;20;0,212;2,31;0;1;1;0;99;8;7;0;0;4
claudal01;2015;1;TEX;AL;1;1;18;0;0;0;0;47;12;5;4;6;13;0,211;2,87;2;1;1;0;66;6;6;0;2;1
clippty01;2015;1;OAK;AL;1;3;37;0;0;0;17;116;25;12;3;21;38;0,175;2,79;1;1;2;0;167;30;12;0;1;0
clippty01;2015;2;NYN;NL;4;1;32;0;0;0;2;97;24;11;5;10;26;0,200;3,06;1;5;2;0;134;6;13;1;1;2
cokeph01;2015;1;CHN;NL;0;0;16;0;0;0;0;30;14;7;1;3;9;0,341;6,30;2;0;0;0;45;2;7;0;1;2
cokeph01;2015;2;TOR;AL;0;0;2;0;0;0;0;8;1;1;1;2;3;0,111;3,38;0;0;0;0;11;1;1;0;0;0
coleaj01;2015;1;WAS;NL;0;0;3;1;0;0;1;28;14;6;1;1;9;0,341;5,79;1;1;0;0;44;1;11;1;1;0
colege01;2015;1;PIT;NL;19;8;32;32;0;0;0;624;183;60;11;44;202;0,239;2,60;1;7;10;0;832;0;71;7;6;22
colemlo01;2015;1;KCA;AL;1;0;4;0;0;0;0;9;1;0;0;2;1;0,111;0,00;0;0;0;0;11;2;0;0;0;1
collmjo01;2015;1;ARI;NL;4;6;44;12;1;1;1;363;129;51;18;24;63;0,277;3,79;2;1;1;0;499;19;53;2;6;8
colomal01;2015;1;TBA;AL;8;5;43;13;0;0;0;329;112;48;9;31;88;0,271;3,94;4;8;4;0;457;5;50;2;7;8
colonba01;2015;1;NYN;NL;14;13;33;31;1;1;0;584;217;90;25;24;136;0,281;4,16;5;0;4;0;815;1;94;9;7;16
conlead01;2015;1;MIA;NL;4;1;15;11;0;0;0;201;65;28;7;21;59;0,258;3,76;1;0;3;0;281;1;28;1;4;7
contrca01;2015;1;CIN;NL;0;0;22;0;0;0;0;84;22;15;3;20;19;0,214;4,82;0;3;1;0;125;8;16;1;0;3
cookry01;2015;1;OAK;AL;0;2;4;0;0;0;0;13;7;5;0;3;3;0,350;10,38;0;0;0;0;23;0;5;0;0;0
cookry01;2015;2;BOS;AL;0;0;5;0;0;0;0;13;13;13;4;4;3;0,481;27,00;0;1;0;0;31;1;14;0;0;0
cooneti01;2015;1;SLN;NL;1;0;6;6;0;0;0;94;28;11;3;10;29;0,241;3,16;2;1;1;0;130;0;12;3;0;1
copelsc01;2015;1;TOR;AL;1;1;5;3;0;0;0;46;24;11;1;2;6;0,369;6,46;0;0;0;0;69;2;11;1;1;2
corbipa01;2015;1;ARI;NL;6;5;16;16;0;0;0;255;91;34;9;17;78;0,272;3,60;0;4;2;0;357;0;34;2;1;7
cordier01;2015;1;MIA;NL;0;0;8;0;0;0;0;37;13;8;1;6;7;0,271;5,84;1;0;1;1;56;0;8;0;1;1
cornejo01;2015;1;ATL;NL;0;0;1;0;0;0;0;3;3;4;1;1;1;0,500;36,00;0;0;0;0;7;1;4;0;0;0
correke01;2015;1;PHI;NL;0;3;5;5;0;0;0;70;37;17;4;8;14;0,363;6,56;0;0;0;0;114;0;23;2;2;1
cosarja01;2015;1;MIA;NL;2;5;14;13;0;0;0;209;63;35;10;33;47;0,243;4,52;1;7;1;0;296;0;35;2;1;6
cothaca01;2015;1;NYA;AL;1;0;12;0;0;0;0;29;14;7;4;1;11;0,326;6,52;0;0;0;0;45;4;7;1;0;0
cottsne01;2015;1;MIL;NL;1;0;51;0;0;0;0;149;44;18;9;17;49;0,239;3,26;2;2;3;0;209;9;18;3;1;5
cottsne01;2015;2;MIN;AL;0;0;17;0;0;0;0;41;14;6;3;5;9;0,264;3,95;0;0;1;0;60;1;8;0;1;0
couloda01;2015;1;LAN;NL;0;0;5;0;0;0;0;25;9;7;0;6;7;0,265;7,56;0;1;0;0;40;3;7;0;0;0
couloda01;2015;2;OAK;AL;0;0;9;0;0;0;0;23;8;3;0;3;4;0,276;3,52;0;1;0;0;32;1;3;0;0;2
cravyty01;2015;1;MIL;NL;0;8;14;7;0;0;0;128;47;27;5;22;35;0,281;5,70;1;0;2;0;193;1;30;2;0;5
crockky01;2015;1;CLE;AL;0;0;31;0;0;0;0;53;17;8;1;7;15;0,266;4,08;0;0;1;0;74;4;9;0;2;4
cuetojo01;2015;1;CIN;NL;7;6;19;19;1;1;0;392;93;38;11;29;120;0,196;2,62;1;0;6;4;516;0;42;4;3;10
cuetojo01;2015;2;KCA;AL;4;7;13;13;1;1;0;244;101;43;10;17;56;0,307;4,76;0;0;2;0;350;0;45;1;1;8
cunnibr02;2015;1;ATL;NL;2;2;39;0;0;0;0;105;27;18;4;22;37;0,213;4,63;2;1;0;0;151;12;20;1;1;4
danksjo01;2015;1;CHA;AL;7;15;30;30;2;1;0;533;195;93;24;56;124;0,281;4,71;1;8;3;1;768;0;104;8;6;15
davieky01;2015;1;NYA;AL;0;0;1;0;0;0;0;7;3;0;0;0;2;0,300;0,00;0;0;0;0;10;1;0;0;0;1
davieza01;2015;1;MIL;NL;3;2;6;6;0;0;0;102;26;14;2;15;24;0,211;3,71;0;0;0;0;139;0;14;1;0;2
davisik02;2015;1;OAK;AL;0;0;2;0;0;0;0;6;1;0;0;1;1;0,143;0,00;0;0;0;0;8;2;0;0;0;0
daviswa01;2015;1;KCA;AL;8;1;69;0;0;0;17;202;33;7;3;20;78;0,144;0,94;1;1;0;0;251;24;8;0;2;4
deckeja01;2015;1;PIT;NL;0;0;1;0;0;0;0;3;2;0;0;0;0;0,400;0,00;0;0;0;0;5;1;0;0;0;0
dedunsa01;2015;1;HOU;AL;0;1;9;2;0;0;1;63;24;16;3;9;17;0,293;6,86;0;3;3;0;96;4;16;1;1;3
defraju01;2015;1;PHI;NL;0;2;61;0;0;0;0;240;92;49;9;32;68;0,291;5,51;2;7;5;0;362;16;52;4;5;5
degroja01;2015;1;NYN;NL;14;8;30;30;0;0;0;573;149;54;16;38;205;0,215;2,54;2;6;2;0;751;0;59;10;7;8
delabst01;2015;1;TOR;AL;2;0;31;0;0;0;1;88;28;17;5;14;30;0,250;5,22;1;6;1;0;129;12;19;1;1;1
delarjo01;2015;1;COL;NL;9;7;26;26;1;0;0;447;137;69;17;65;134;0,247;4,17;3;6;3;2;635;0;73;4;8;18
delarru01;2015;1;ARI;NL;14;9;32;32;0;0;0;566;193;98;32;63;150;0,265;4,67;3;2;4;2;809;0;103;8;5;18
delgara01;2015;1;ARI;NL;8;4;64;1;0;0;1;216;63;26;7;33;73;0,234;3,25;2;7;1;0;308;13;28;2;2;7
delosab01;2015;1;WAS;NL;0;0;2;0;0;0;0;5;2;1;1;1;3;0,286;5,40;0;0;0;0;8;2;1;0;0;0
denorch01;2015;1;CHN;NL;0;0;1;0;0;0;0;1;0;0;0;0;0;0,000;0,00;0;0;0;0;1;1;0;0;0;0
depaujo02;2015;1;NYA;AL;0;0;1;0;0;0;0;10;2;1;1;4;2;0,182;2,70;0;0;0;0;15;1;1;0;0;1
desclan01;2015;1;CIN;NL;9;13;31;31;0;0;0;554;194;83;17;55;151;0,273;4,05;5;6;5;0;785;0;93;10;5;22
despaod01;2015;1;SDN;NL;5;9;34;18;0;0;0;377;142;81;17;32;69;0,287;5,80;3;7;9;0;547;5;82;8;3;9
detwiro01;2015;1;TEX;AL;0;5;17;7;0;0;0;129;62;34;9;20;28;0,343;7,12;0;3;3;0;208;4;37;1;3;2
detwiro01;2015;2;ATL;NL;1;0;24;0;0;0;0;46;20;13;1;16;13;0,333;7,63;1;0;3;0;80;3;14;0;1;4
diazja01;2015;1;COL;NL;0;1;21;0;0;0;0;57;16;5;2;6;18;0,222;2,37;0;0;0;0;78;5;6;0;0;0
diazju03;2015;1;CIN;NL;2;1;61;0;0;0;1;181;58;28;9;18;70;0,253;4,18;3;5;3;1;255;16;29;3;2;3
dickera01;2015;1;TOR;AL;11;11;33;33;2;0;0;643;195;93;25;61;126;0,244;3,91;1;9;11;2;884;0;97;3;11;18
diekmja01;2015;1;PHI;NL;2;1;41;0;0;0;0;110;40;21;3;24;49;0,268;5,15;0;1;2;0;175;6;23;0;0;2
diekmja01;2015;2;TEX;AL;0;0;26;0;0;0;0;65;13;5;2;7;20;0,169;2,08;0;1;1;0;85;1;5;0;0;3
