id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
beckejo02;2005;1;FLO;NL;15;8;29;29;2;1;0;536;153;67;14;58;166;0,234;3,38;2;5;7;0;728;0;75;8;2;17
bedarer01;2005;1;BAL;AL;6;8;24;24;0;0;0;425;139;63;10;57;125;0,260;4,00;1;4;5;1;606;0;66;3;6;15
beimejo01;2005;1;TBA;AL;0;0;7;0;0;0;0;33;15;4;1;4;3;0,319;3,27;1;1;0;0;51;3;4;0;0;1
belisma01;2005;1;CIN;NL;4;8;60;5;0;0;1;257;101;42;11;26;59;0,294;4,41;6;3;6;0;382;17;49;4;2;8
bellhe01;2005;1;NYN;NL;1;3;42;0;0;0;0;140;56;29;3;13;43;0,298;5,59;3;0;1;1;206;12;30;4;0;6
bellro01;2005;1;TBA;AL;1;1;8;3;0;0;0;75;41;23;7;12;13;0,360;8,28;0;3;2;0;129;4;25;0;1;2
benitar01;2005;1;SFN;NL;2;3;30;0;0;0;19;90;25;15;5;16;23;0,229;4,50;0;0;0;0;127;27;17;0;2;4
benoijo01;2005;1;TEX;AL;4;4;32;9;0;0;0;261;69;36;9;38;78;0,212;3,72;0;1;2;0;369;6;39;2;1;2
bensokr01;2005;1;NYN;NL;10;8;28;28;0;0;0;523;171;80;24;49;95;0,253;4,13;5;4;4;0;737;0;86;5;3;16
bentzch01;2005;1;FLO;NL;0;0;4;0;0;0;0;6;8;7;2;0;0;0,571;31,50;0;0;0;0;14;0;7;0;0;0
bergmja01;2005;1;WAS;NL;2;0;15;1;0;0;0;59;14;6;1;11;21;0,200;2,75;1;0;2;0;85;4;6;1;1;1
bernead01;2005;1;ATL;NL;4;3;36;0;0;0;0;141;61;34;5;12;37;0,313;6,51;3;1;4;0;216;12;35;2;3;4
betanra01;2005;1;CLE;AL;4;3;54;0;0;0;1;203;57;21;5;17;73;0,224;2,79;2;0;0;0;272;12;23;1;0;2
blantjo01;2005;1;OAK;AL;12;12;33;33;2;0;0;604;178;79;23;67;116;0,236;3,53;3;4;5;2;835;0;86;2;7;15
bondeje01;2005;1;DET;AL;14;13;29;29;4;0;0;567;199;96;21;57;145;0,271;4,57;0;5;4;1;801;0;101;3;3;22
bookech01;2005;1;CIN;NL;0;0;3;0;0;0;0;6;6;7;2;4;2;0,545;31,50;0;0;0;0;15;1;8;0;0;0
bootcch01;2005;1;LAA;AL;0;1;5;2;0;0;1;56;19;7;1;4;8;0,257;3,38;1;1;0;0;79;1;7;0;1;1
borowjo01;2005;1;CHN;NL;0;0;11;0;0;0;0;33;12;8;5;1;11;0,261;6,55;0;0;0;0;47;3;8;0;0;0
borowjo01;2005;2;TBA;AL;1;5;32;0;0;0;0;106;26;15;3;11;16;0,208;3,82;1;1;0;0;137;4;15;1;0;2
bottari01;2005;1;MIL;NL;2;2;40;0;0;0;2;125;43;21;7;19;29;0,265;4,54;0;7;3;0;187;11;24;1;2;3
bowyetr01;2005;1;MIN;AL;0;1;8;0;0;0;0;29;10;6;3;3;12;0,270;5,59;0;1;1;0;42;5;6;0;1;1
boyerbl01;2005;1;ATL;NL;4;2;43;0;0;0;0;113;32;13;1;17;33;0,234;3,11;0;2;2;0;158;5;13;1;1;2
bradfch01;2005;1;BOS;AL;2;1;31;0;0;0;0;70;29;10;1;4;10;0,312;3,86;1;2;3;0;104;2;10;3;1;2
brazede01;2005;1;TBA;AL;1;8;20;8;0;0;0;213;87;60;12;60;43;0,307;7,61;3;5;4;0;354;2;65;4;3;9
brazoyh01;2005;1;LAN;NL;4;10;74;0;0;0;21;218;70;43;11;32;61;0,258;5,33;4;1;5;0;317;44;46;7;2;5
breslcr01;2005;1;SDN;NL;0;0;14;0;0;0;0;49;15;4;1;13;14;0,238;2,20;0;1;1;0;78;3;6;0;1;2
britoeu01;2005;1;PHI;NL;1;2;6;5;0;0;0;66;20;9;2;11;15;0,250;3,68;1;0;2;1;94;0;9;0;1;2
brocado01;2005;1;TEX;AL;5;3;61;0;0;0;1;220;90;45;2;34;61;0,301;5,52;3;4;4;0;344;13;48;3;4;8
brookfr01;2005;1;ATL;NL;0;0;1;0;0;0;0;1;1;0;0;0;0;1,000;0,00;0;0;0;0;1;1;0;0;0;0
broweji01;2005;1;SFN;NL;2;1;32;0;0;0;1;91;40;22;5;15;25;0,320;6,53;0;2;2;0;144;8;22;1;1;2
broweji01;2005;2;ATL;NL;1;2;37;0;0;0;0;90;33;14;6;17;28;0,282;4,20;3;2;3;0;138;4;14;1;0;3
brownke01;2005;1;NYA;AL;4;7;13;13;0;0;0;220;107;53;5;19;50;0,341;6,50;1;6;7;0;346;0;57;3;3;7
broxtjo01;2005;1;LAN;NL;1;0;14;0;0;0;0;41;13;9;0;12;22;0,245;5,93;2;2;1;0;68;5;11;0;2;0
brunebr01;2005;1;ARI;NL;1;3;47;0;0;0;12;138;56;38;6;35;51;0,299;7,43;2;2;5;0;230;21;39;2;1;4
buehrma01;2005;1;CHA;AL;16;8;33;33;3;1;0;710;240;82;20;40;149;0,262;3,12;4;2;4;2;971;0;99;7;4;29
bukviry01;2005;1;TEX;AL;0;0;4;0;0;0;0;12;2;5;0;6;4;0,167;11,25;0;0;0;0;19;0;5;1;0;1
bulgeja01;2005;1;ARI;NL;1;0;9;0;0;0;0;30;14;6;1;5;9;0,333;5,40;1;0;0;0;48;5;6;1;0;0
bullibr01;2005;1;PIT;NL;0;0;1;0;0;0;0;4;1;2;0;1;1;0,250;13,50;0;0;1;0;7;0;2;0;1;0
bumpna01;2005;1;FLO;NL;0;3;31;0;0;0;0;114;43;17;5;12;18;0,289;4,03;1;0;2;0;165;2;18;2;0;8
burgoam01;2005;1;KCA;AL;3;5;59;0;0;0;2;190;60;28;6;31;65;0,251;3,98;1;8;5;2;278;17;29;2;1;6
burneaj01;2005;1;FLO;NL;12;12;32;32;4;2;0;627;184;80;12;79;198;0,237;3,44;1;12;7;0;873;0;97;7;5;26
burnsmi01;2005;1;HOU;NL;0;0;27;0;0;0;0;93;29;17;6;8;20;0,238;4,94;1;1;5;0;136;10;18;1;0;1
burrose01;2005;1;SDN;NL;0;0;1;0;0;0;0;3;4;3;1;0;0;0,571;27,00;0;0;0;0;7;1;3;0;0;0
bushda01;2005;1;TOR;AL;5;11;25;24;2;0;0;409;142;68;20;29;75;0,269;4,49;3;2;13;0;575;1;73;3;2;11
byrdati01;2005;1;BAL;AL;0;1;41;0;0;0;1;80;27;12;1;21;31;0,255;4,05;1;5;1;0;131;3;14;2;1;1
byrdpa01;2005;1;LAA;AL;12;11;31;31;2;1;0;613;216;85;22;28;102;0,272;3,74;1;1;7;0;842;0;95;7;7;17
cabreda01;2005;1;BAL;AL;10;13;29;29;0;0;0;484;144;81;14;87;157;0,235;4,52;2;9;11;1;716;0;92;2;3;7
cabrefe01;2005;1;CLE;AL;2;1;15;0;0;0;0;92;24;5;1;11;29;0,212;1,47;1;1;0;1;124;6;7;0;0;4
cainma01;2005;1;SFN;NL;2;1;7;7;1;0;0;139;24;12;4;19;30;0,151;2,33;1;1;0;0;181;0;12;2;1;2
calerki01;2005;1;OAK;AL;4;1;58;0;0;0;1;167;45;20;6;18;52;0,216;3,23;2;2;1;0;229;15;20;1;1;1
calica01;2005;1;SLN;NL;0;0;6;0;0;0;0;18;10;7;3;6;5;0,385;10,50;1;1;0;0;33;3;8;0;1;1
campijo01;2005;1;SEA;AL;0;0;2;1;0;0;0;6;1;0;0;1;1;0,125;0,00;0;0;0;0;9;1;0;0;0;0
campsh01;2005;1;KCA;AL;1;4;29;0;0;0;0;147;69;35;4;13;28;0,332;6,43;3;3;4;0;228;7;40;0;3;4
capeljo01;2005;1;MIL;NL;1;1;17;0;0;0;0;47;17;5;1;5;14;0,293;2,87;0;0;0;0;67;7;6;2;2;0
cappsma01;2005;1;PIT;NL;0;0;4;0;0;0;0;12;5;2;0;0;3;0,333;4,50;0;0;1;0;16;0;2;0;0;1
capuach01;2005;1;MIL;NL;18;12;35;35;0;0;0;657;212;97;31;91;176;0,256;3,99;6;3;12;4;949;0;105;14;5;16
carlybu01;2005;1;LAN;NL;0;0;10;0;0;0;0;42;16;13;4;4;13;0,291;8,36;0;0;1;0;62;2;13;2;0;1
carpech01;2005;1;SLN;NL;21;5;33;33;7;4;0;725;204;76;18;51;213;0,231;2,83;0;5;3;0;953;0;82;7;7;22
carradj01;2005;1;KCA;AL;6;8;21;20;1;0;0;344;129;61;11;51;49;0,289;4,79;2;7;6;3;511;0;67;3;5;16
carragi01;2005;1;LAN;NL;7;4;72;0;0;0;0;227;65;33;6;38;56;0,243;3,93;5;4;6;0;326;18;35;9;5;9
carrahe01;2005;1;WAS;NL;5;4;64;5;0;0;2;265;59;20;6;38;75;0,193;2,04;7;6;6;1;358;13;23;4;4;8
cartela02;2005;1;TBA;AL;1;2;39;0;0;0;1;171;61;31;9;15;22;0,279;4,89;1;0;1;0;239;18;31;1;3;3
carvama01;2005;1;COL;NL;0;2;39;0;0;0;0;159;52;30;8;21;47;0,259;5,09;0;4;3;0;229;11;30;2;2;6
cassisc01;2005;1;BOS;AL;0;0;1;0;0;0;0;2;4;3;0;0;0;0,667;40,50;0;0;0;0;6;0;3;0;0;0
cassisc01;2005;2;SDN;NL;1;1;10;0;0;0;0;37;15;9;3;3;12;0,306;6,57;0;0;0;0;54;4;10;2;0;1
castifr01;2005;1;FLO;NL;0;1;1;1;0;0;0;13;4;5;0;5;4;0,235;10,38;0;0;0;0;22;0;5;0;0;0
cerdaja01;2005;1;KCA;AL;1;4;20;0;0;0;0;57;21;14;3;11;18;0,284;6,63;2;2;0;0;89;1;14;3;1;0
chacigu01;2005;1;TOR;AL;13;9;34;34;0;0;0;609;213;84;20;70;121;0,274;3,72;3;3;8;0;872;0;93;8;10;22
chacosh01;2005;1;COL;NL;1;7;13;12;0;0;0;218;69;33;7;36;39;0,260;4,09;4;3;8;0;322;0;33;9;4;4
chacosh01;2005;2;NYA;AL;7;3;14;12;0;0;0;237;66;25;7;30;40;0,225;2,85;0;3;6;1;330;0;26;0;1;7
chenbr01;2005;1;BAL;AL;13;10;34;32;1;0;0;592;187;84;33;63;133;0,248;3,83;0;2;9;1;832;0;94;3;3;13
childma01;2005;1;ATL;NL;0;0;3;0;0;0;0;12;5;2;1;3;2;0,294;4,50;0;0;1;0;21;1;2;0;0;0
choatra01;2005;1;ARI;NL;0;0;8;0;0;0;0;21;8;7;0;5;4;0,276;9,00;1;1;1;0;35;0;7;0;0;0
chrisja01;2005;1;SFN;NL;6;1;56;0;0;0;0;126;48;25;4;15;17;0,286;5,36;2;0;0;0;188;10;27;1;4;3
chrisja01;2005;2;LAA;AL;0;0;12;0;0;0;0;11;7;1;0;2;4;0,389;2,45;0;0;0;0;20;1;1;0;0;0
chulkvi01;2005;1;TOR;AL;0;1;62;0;0;0;0;216;68;31;9;26;39;0,255;3,88;3;5;1;0;301;10;33;3;4;7
clausbr01;2005;1;CIN;NL;10;11;29;29;0;0;0;500;178;78;24;57;121;0,273;4,21;5;2;7;1;731;0;89;8;6;13
clemema01;2005;1;BOS;AL;13;6;32;32;1;0;0;573;192;97;18;68;146;0,260;4,57;1;13;16;0;830;0;102;2;6;20
clemero02;2005;1;HOU;NL;13;8;32;32;1;0;0;634;151;44;11;62;185;0,198;1,87;5;3;3;1;838;0;51;9;3;16
coffeto01;2005;1;CIN;NL;4;1;57;0;0;0;1;174;84;29;5;11;26;0,344;4,50;2;1;5;0;265;14;33;3;2;5
colomje01;2005;1;TBA;AL;2;3;36;0;0;0;0;136;54;23;7;18;28;0,283;4,57;3;5;2;0;212;18;29;1;0;2
colonba01;2005;1;LAA;AL;21;8;33;33;2;0;0;668;215;86;26;43;157;0,254;3,48;0;2;3;1;906;0;93;9;4;21
colonro01;2005;1;ATL;NL;1;5;23;4;0;0;0;133;47;26;10;14;30;0,272;5,28;1;2;0;1;191;6;28;2;2;3
colonro01;2005;2;DET;AL;1;1;12;3;0;0;0;75;35;17;7;7;17;0,327;6,12;0;2;0;0;115;1;17;0;1;3
contrjo01;2005;1;CHA;AL;15;7;32;32;1;0;0;614;177;82;23;75;154;0,232;3,61;2;20;9;2;857;0;91;7;2;15
cookaa01;2005;1;COL;NL;7;2;13;13;2;0;0;250;101;34;8;16;24;0,301;3,67;2;3;2;0;357;0;38;1;3;14
coopebr01;2005;1;SFN;NL;0;1;8;1;0;0;0;53;15;6;0;8;7;0,234;3,06;0;0;0;0;73;3;6;1;0;1
corcoti02;2005;1;TBA;AL;0;0;10;1;0;0;0;68;19;15;1;12;13;0,226;5,96;0;2;1;0;97;4;15;0;0;2
cordech01;2005;1;WAS;NL;2;4;74;0;0;0;47;223;55;15;9;17;61;0,198;1,82;2;0;2;0;300;62;24;2;1;3
cordefr01;2005;1;TEX;AL;3;1;69;0;0;0;37;207;61;26;5;30;79;0,234;3,39;2;0;4;0;302;60;28;4;3;1
cormila01;2005;1;ARI;NL;7;3;67;0;0;0;0;238;86;45;7;43;63;0,285;5,11;5;6;5;0;356;13;50;4;1;7
cormirh01;2005;1;PHI;NL;4;2;57;0;0;0;0;142;56;31;9;16;34;0,296;5,89;1;3;2;0;211;10;33;2;2;7
correke01;2005;1;SFN;NL;2;5;16;11;0;0;0;175;61;30;12;31;44;0,274;4,63;2;2;4;0;264;1;31;5;1;7
corteda01;2005;1;COL;NL;2;0;50;0;0;0;2;158;50;24;9;10;36;0,251;4,10;2;3;1;0;213;14;24;1;2;3
cottsne01;2005;1;CHA;AL;4;0;69;0;0;0;0;181;38;13;1;29;58;0,179;1,94;5;3;4;0;248;10;15;0;3;6
crainje01;2005;1;MIN;AL;12;5;75;0;0;0;1;239;61;24;6;29;25;0,219;2,71;7;2;5;0;326;17;28;9;3;14
creekdo01;2005;1;DET;AL;0;0;20;0;0;0;0;67;27;17;7;7;18;0,293;6,85;0;0;0;0;101;8;18;1;1;0
croweji01;2005;1;FLO;NL;0;0;4;0;0;0;0;10;10;8;1;0;2;0,526;21,60;0;0;2;0;22;2;8;0;1;0
cruzju02;2005;1;OAK;AL;0;3;28;0;0;0;0;98;38;27;5;22;34;0,290;7,44;4;3;4;0;159;14;33;0;2;4
darenvi01;2005;1;DET;AL;1;1;22;0;0;0;0;67;24;7;2;7;9;0,282;2,82;2;0;0;0;96;4;7;2;2;3
davieky01;2005;1;ATL;NL;7;6;21;14;0;0;0;263;98;48;8;49;62;0,280;4,93;5;4;1;0;403;2;51;3;0;6
davisdo02;2005;1;MIL;NL;11;11;35;35;2;1;0;668;196;95;26;93;208;0,235;3,84;5;3;4;2;946;0;103;12;2;16
davisja02;2005;1;CLE;AL;4;2;11;4;0;0;0;121;44;21;4;20;32;0,282;4,69;0;2;3;0;182;2;22;0;3;6
daviska01;2005;1;MIL;NL;1;1;15;0;0;0;0;50;10;5;2;10;11;0,167;2,70;0;1;0;0;70;3;6;0;0;0
dayza01;2005;1;WAS;NL;1;2;12;5;0;0;0;108;41;27;4;25;16;0,289;6,75;3;1;1;0;170;4;29;1;1;5
dayza01;2005;2;COL;NL;0;1;5;3;0;0;0;34;20;9;2;7;7;0,385;7,15;1;1;0;0;59;0;11;0;0;3
dejeami01;2005;1;NYN;NL;3;1;28;0;0;0;0;77;36;18;3;18;17;0,327;6,31;2;2;1;0;131;12;19;1;1;1
dejeami01;2005;2;COL;NL;2;3;38;0;0;0;0;110;26;13;0;12;35;0,195;3,19;1;3;2;0;151;7;14;2;2;0
delarjo01;2005;1;MIL;NL;2;2;38;0;0;0;0;127;48;21;1;38;42;0,289;4,46;4;6;0;0;208;13;23;2;2;7
delcama01;2005;1;BOS;AL;0;0;10;0;0;0;0;27;8;3;0;7;9;0,242;3,00;0;0;1;0;41;2;3;0;0;2
delosva01;2005;1;FLO;NL;1;2;27;0;0;0;0;66;25;15;4;12;16;0,281;6,14;3;4;2;0;103;5;15;0;0;3
demarch01;2005;1;KCA;AL;1;0;8;0;0;0;0;27;14;9;3;5;11;0,359;9,00;0;1;0;0;44;5;10;0;0;1
dempsry01;2005;1;CHN;NL;5;3;63;6;0;0;33;276;83;32;4;49;89;0,242;3,13;7;4;4;0;401;53;35;5;0;12
depaujo01;2005;1;NYA;AL;0;0;3;0;0;0;0;20;8;6;2;3;3;0,296;8,10;0;0;0;0;30;2;6;0;0;1
desseel01;2005;1;LAN;NL;1;2;28;7;0;0;0;197;63;26;6;19;37;0,249;3,56;2;1;1;0;277;4;30;1;3;9
devinjo01;2005;1;ATL;NL;0;1;5;0;0;0;0;15;6;7;2;5;3;0,286;12,60;1;0;0;0;26;1;7;0;0;0
dickera01;2005;1;TEX;AL;1;2;9;4;0;0;0;89;29;22;4;17;15;0,254;6,67;0;2;2;0;134;2;23;0;1;4
dinarle01;2005;1;BOS;AL;0;1;8;1;0;0;0;44;13;3;1;5;15;0,236;1,84;1;1;0;0;62;3;6;1;1;3
dingmcr01;2005;1;DET;AL;2;3;34;0;0;0;4;96;30;13;5;9;24;0,259;3,66;0;0;1;0;128;18;14;2;0;5
dohmasc01;2005;1;COL;NL;2;1;32;0;0;0;0;93;33;21;6;19;35;0,266;6,10;1;0;0;0;143;10;21;0;0;1
dominju01;2005;1;TEX;AL;4;6;22;10;0;0;0;211;78;33;11;25;45;0,277;4,22;0;2;2;0;312;3;37;1;2;3
donnebr01;2005;1;LAA;AL;9;3;65;0;0;0;0;196;60;27;9;19;53;0,244;3,72;3;3;2;0;271;14;30;3;1;2
doteloc01;2005;1;OAK;AL;1;2;15;0;0;0;7;46;10;6;2;11;16;0,185;3,52;2;1;0;0;65;13;6;0;0;1
douglse01;2005;1;DET;AL;5;5;18;16;0;0;0;262;92;54;13;33;55;0,276;5,56;2;2;2;0;374;1;57;1;5;9
downssc01;2005;1;TOR;AL;4;3;26;13;0;0;0;282;93;45;12;34;75;0,253;4,31;0;3;5;0;407;0;49;0;1;8
dresery01;2005;1;TEX;AL;4;6;12;12;1;0;0;209;96;50;5;24;20;0,334;6,46;1;1;3;0;317;0;52;2;1;10
dresery01;2005;2;WAS;NL;3;6;11;11;0;0;0;179;66;33;3;22;26;0,283;4,98;1;3;5;0;266;0;38;2;4;6
drisktr01;2005;1;HOU;NL;0;0;1;0;0;0;0;3;1;0;0;0;2;0,250;0,00;0;0;0;0;4;1;0;0;0;0
duboser01;2005;1;BAL;AL;2;3;15;3;0;0;0;88;28;18;4;19;17;0,243;5,52;0;1;1;0;135;2;21;0;0;2
duchsju01;2005;1;OAK;AL;7;4;65;0;0;0;5;257;67;21;7;19;85;0,215;2,21;3;2;2;0;338;24;25;4;2;9
duckwbr01;2005;1;HOU;NL;0;1;7;2;0;0;0;49;24;20;4;7;10;0,348;11,02;1;0;5;0;82;1;20;0;1;1
dukeza01;2005;1;PIT;NL;8;2;14;14;0;0;0;254;79;17;3;23;58;0,253;1,81;2;1;2;0;341;0;20;3;1;15
eatonad01;2005;1;SDN;NL;11;5;24;22;0;0;0;386;140;61;14;44;100;0,275;4,27;6;5;5;0;568;2;70;4;6;8
eischjo01;2005;1;WAS;NL;2;1;57;0;0;0;0;109;34;13;1;19;30;0,252;3,22;7;5;6;1;168;14;14;6;2;1
elartsc01;2005;1;CLE;AL;11;9;31;31;1;0;0;545;189;93;32;48;103;0,267;4,61;1;4;6;1;774;0;100;3;10;14
eldreca01;2005;1;SLN;NL;1;0;31;1;0;0;0;111;35;9;3;18;29;0,259;2,19;3;0;2;0;160;15;9;4;1;4
embreal01;2005;1;BOS;AL;1;4;43;0;0;0;1;113;42;32;8;11;30;0,284;7,65;2;1;1;1;163;11;33;1;2;3
embreal01;2005;2;NYA;AL;1;1;24;0;0;0;0;43;20;12;2;3;8;0,328;7,53;1;0;1;0;68;4;14;2;1;1
ericksc01;2005;1;LAN;NL;1;4;19;8;0;0;0;166;62;37;12;25;15;0,288;6,02;0;1;4;0;249;6;37;3;2;7
escobke01;2005;1;LAA;AL;3;2;16;7;0;0;1;179;45;20;4;21;63;0,207;3,02;1;4;2;0;242;2;21;2;0;4
esposmi01;2005;1;COL;NL;0;2;3;3;0;0;0;44;21;11;3;9;5;0,333;6,75;1;0;0;0;73;0;11;1;0;0
estessh01;2005;1;ARI;NL;7;8;21;21;2;0;0;371;132;66;15;45;63;0,280;4,80;0;4;4;0;535;0;70;10;4;20
etherse01;2005;1;OAK;AL;1;1;3;3;0;0;0;53;16;13;4;5;10;0,235;6,62;0;1;0;1;74;0;13;0;1;0
evelada01;2005;1;MIL;NL;1;1;27;0;0;0;1;95;40;21;2;18;23;0,317;5,97;3;1;1;0;146;3;21;0;1;7
eyresc01;2005;1;SFN;NL;2;2;86;0;0;0;0;205;48;20;3;26;65;0,200;2,63;0;3;4;0;277;15;21;4;3;5
falkebr01;2005;1;SDN;NL;0;0;10;0;0;0;0;33;17;10;2;5;10;0,347;8,18;1;2;0;0;54;3;11;0;0;1
farnsky01;2005;1;DET;AL;1;1;46;0;0;0;6;128;29;11;1;20;55;0,192;2,32;0;2;1;0;174;16;12;1;1;3
farnsky01;2005;2;ATL;NL;0;0;26;0;0;0;10;82;15;6;4;7;32;0,161;1,98;0;1;2;1;103;18;6;1;0;1
fasseje01;2005;1;SFN;NL;4;7;48;6;0;0;0;273;92;41;7;31;60;0,268;4,05;1;3;0;0;384;11;48;7;3;7
feldmsc01;2005;1;TEX;AL;0;1;8;0;0;0;0;28;9;1;0;2;4;0,257;0,96;1;0;0;0;37;3;1;0;0;2
fieldna01;2005;1;KCA;AL;0;0;7;0;0;0;0;20;13;7;1;5;4;0,433;9,45;2;1;0;0;35;3;7;0;0;0
florera01;2005;1;SLN;NL;3;1;50;0;0;0;1;125;37;16;5;13;43;0,240;3,46;0;2;3;0;174;6;22;1;3;6
florero01;2005;1;OAK;AL;0;0;11;0;0;0;0;26;8;1;1;0;6;0,235;1,04;0;1;0;0;34;4;1;0;0;0
