origem;ano;mes;dia;hora;temperatura;ponto_condensacao;umidade;direcao_vento;velocidade_vento;velocidade_rajada;precipitacao;pressao;visibilidade;data_hora
EWR;2013;8;1;21;71,06;69,08;93,47;200;6,90468;NA;0,00;1010,9;10,00;2013-08-02T01:00:00Z
EWR;2013;8;1;22;71,06;69,08;93,47;220;5,75390;NA;0,00;1010,5;10,00;2013-08-02T02:00:00Z
EWR;2013;8;1;23;71,60;69,98;96,39;240;4,60312;NA;0,06;NA;9,00;2013-08-02T03:00:00Z
EWR;2013;8;2;0;71,06;69,98;96,39;300;3,45234;NA;0,00;1010,3;10,00;2013-08-02T04:00:00Z
EWR;2013;8;2;1;71,60;69,80;96,97;280;6,90468;NA;0,00;NA;8,00;2013-08-02T05:00:00Z
EWR;2013;8;2;2;69,08;66,92;92,83;0;0,00000;NA;0,00;1009,0;6,00;2013-08-02T06:00:00Z
EWR;2013;8;2;3;69,08;66,92;92,83;270;4,60312;NA;0,00;1009,2;6,00;2013-08-02T07:00:00Z
EWR;2013;8;2;4;68,00;66,92;96,34;260;3,45234;NA;0,00;1009,8;5,00;2013-08-02T08:00:00Z
EWR;2013;8;2;5;66,92;66,02;96,93;280;4,60312;NA;0,00;1010,5;7,00;2013-08-02T09:00:00Z
EWR;2013;8;2;6;68,00;66,02;93,38;240;5,75390;NA;0,00;1011,3;9,00;2013-08-02T10:00:00Z
EWR;2013;8;2;7;71,06;64,04;78,49;310;4,60312;NA;0,00;1011,6;10,00;2013-08-02T11:00:00Z
EWR;2013;8;2;8;75,02;60,98;61,66;320;8,05546;NA;0,00;1012,0;10,00;2013-08-02T12:00:00Z
EWR;2013;8;2;9;77,00;62,96;61,91;280;6,90468;NA;0,00;1012,4;10,00;2013-08-02T13:00:00Z
EWR;2013;8;2;10;80,06;62,96;55,97;300;8,05546;NA;0,00;1012,7;10,00;2013-08-02T14:00:00Z
EWR;2013;8;2;11;80,96;60,08;49,09;260;5,75390;NA;0,00;1012,7;10,00;2013-08-02T15:00:00Z
EWR;2013;8;2;12;82,94;60,08;46,03;260;13,80936;NA;0,00;1012,4;10,00;2013-08-02T16:00:00Z
EWR;2013;8;2;13;84,02;60,08;44,45;240;11,50780;17,26170;0,00;1012,0;10,00;2013-08-02T17:00:00Z
EWR;2013;8;2;14;84,92;59,00;41,55;240;14,96014;20,71404;0,00;1011,6;10,00;2013-08-02T18:00:00Z
EWR;2013;8;2;15;86,00;57,02;37,38;240;18,41248;23,01560;0,00;1011,5;10,00;2013-08-02T19:00:00Z
EWR;2013;8;2;16;84,02;55,94;38,31;250;18,41248;25,31716;0,00;1011,6;10,00;2013-08-02T20:00:00Z
EWR;2013;8;2;17;82,94;57,02;41,25;250;16,11092;23,01560;0,00;1011,6;10,00;2013-08-02T21:00:00Z
EWR;2013;8;2;18;82,04;57,92;43,87;240;11,50780;NA;0,00;1010,9;10,00;2013-08-02T22:00:00Z
EWR;2013;8;2;19;80,96;59,00;47,23;260;6,90468;NA;0,00;1011,8;10,00;2013-08-02T23:00:00Z
EWR;2013;8;2;20;78,98;60,98;54,08;230;8,05546;NA;0,00;1012,0;10,00;2013-08-03T00:00:00Z
EWR;2013;8;2;21;78,98;62,06;56,18;250;12,65858;20,71404;0,00;1012,7;10,00;2013-08-03T01:00:00Z
EWR;2013;8;2;22;77,00;60,98;57,73;240;9,20624;NA;0,00;1013,1;10,00;2013-08-03T02:00:00Z
EWR;2013;8;2;23;75,92;60,08;57,96;240;6,90468;NA;0,00;1013,1;10,00;2013-08-03T03:00:00Z
EWR;2013;8;3;0;69,08;62,06;78,33;220;6,90468;NA;0,00;1012,8;10,00;2013-08-03T04:00:00Z
EWR;2013;8;3;1;69,98;60,98;73,11;220;4,60312;NA;0,00;1012,4;10,00;2013-08-03T05:00:00Z
EWR;2013;8;3;2;71,06;59,00;65,67;230;9,20624;NA;0,00;1012,4;10,00;2013-08-03T06:00:00Z
EWR;2013;8;3;3;71,06;57,92;63,18;240;5,75390;NA;0,00;1011,6;10,00;2013-08-03T07:00:00Z
EWR;2013;8;3;4;69,98;59,00;68,13;240;5,75390;NA;0,00;1012,1;10,00;2013-08-03T08:00:00Z
EWR;2013;8;3;5;71,96;59,00;63,70;250;6,90468;NA;0,00;1012,3;10,00;2013-08-03T09:00:00Z
EWR;2013;8;3;6;71,06;60,98;70,47;270;8,05546;NA;0,00;1012,7;10,00;2013-08-03T10:00:00Z
EWR;2013;8;3;7;71,06;60,08;68,25;280;4,60312;NA;0,00;1012,5;10,00;2013-08-03T11:00:00Z
EWR;2013;8;3;8;71,06;60,98;70,47;270;8,05546;NA;0,00;1013,0;10,00;2013-08-03T12:00:00Z
EWR;2013;8;3;9;71,06;60,08;68,25;240;11,50780;NA;0,00;1013,1;10,00;2013-08-03T13:00:00Z
EWR;2013;8;3;10;69,98;64,04;81,44;250;9,20624;NA;0,01;1012,9;9,00;2013-08-03T14:00:00Z
EWR;2013;8;3;11;71,06;64,94;81,00;250;6,90468;NA;0,00;1013,1;10,00;2013-08-03T15:00:00Z
EWR;2013;8;3;12;71,06;66,02;84,10;250;8,05546;NA;0,00;1013,0;10,00;2013-08-03T16:00:00Z
EWR;2013;8;3;13;73,04;66,92;81,14;220;10,35702;NA;0,01;1012,3;10,00;2013-08-03T17:00:00Z
EWR;2013;8;3;14;75,92;66,02;71,42;230;18,41248;21,86482;0,00;1012,3;10,00;2013-08-03T18:00:00Z
EWR;2013;8;3;15;78,08;62,96;59,74;240;14,96014;20,71404;0,00;1011,4;10,00;2013-08-03T19:00:00Z
EWR;2013;8;3;16;80,06;64,04;58,14;220;12,65858;NA;0,00;1010,5;10,00;2013-08-03T20:00:00Z
EWR;2013;8;3;17;78,98;64,94;62,16;250;17,26170;NA;0,00;1011,2;10,00;2013-08-03T21:00:00Z
EWR;2013;8;3;18;77,00;64,94;66,36;270;14,96014;NA;0,00;1011,3;10,00;2013-08-03T22:00:00Z
EWR;2013;8;3;19;73,94;64,94;73,49;220;11,50780;NA;0,00;1011,2;10,00;2013-08-03T23:00:00Z
EWR;2013;8;3;20;73,04;64,94;75,75;240;9,20624;NA;0,00;1011,7;10,00;2013-08-04T00:00:00Z
EWR;2013;8;3;21;73,04;64,94;75,75;220;5,75390;NA;0,00;1011,7;10,00;2013-08-04T01:00:00Z
EWR;2013;8;3;22;73,04;64,04;73,41;270;5,75390;NA;0,00;1011,7;10,00;2013-08-04T02:00:00Z
EWR;2013;8;3;23;71,06;62,06;73,22;270;4,60312;NA;0,00;1012,0;10,00;2013-08-04T03:00:00Z
EWR;2013;8;4;0;69,98;62,06;75,96;250;4,60312;NA;0,00;1011,8;10,00;2013-08-04T04:00:00Z
EWR;2013;8;4;1;69,08;62,96;80,86;0;0,00000;NA;0,00;1011,4;10,00;2013-08-04T05:00:00Z
EWR;2013;8;4;2;68,00;62,96;83,91;0;0,00000;NA;0,00;1011,3;10,00;2013-08-04T06:00:00Z
EWR;2013;8;4;3;69,08;57,02;65,44;0;0,00000;NA;0,00;1011,3;10,00;2013-08-04T07:00:00Z
EWR;2013;8;4;4;68,00;57,92;70,15;0;0,00000;NA;0,00;1011,3;10,00;2013-08-04T08:00:00Z
EWR;2013;8;4;5;64,94;55,94;72,62;20;4,60312;NA;0,00;1011,4;10,00;2013-08-04T09:00:00Z
EWR;2013;8;4;6;69,08;53,96;58,56;320;6,90468;NA;0,00;1011,9;10,00;2013-08-04T10:00:00Z
EWR;2013;8;4;7;71,06;55,04;56,93;320;6,90468;NA;0,00;1012,2;10,00;2013-08-04T11:00:00Z
EWR;2013;8;4;8;73,04;55,04;53,24;310;10,35702;NA;0,00;1012,2;10,00;2013-08-04T12:00:00Z
EWR;2013;8;4;9;75,02;57,92;55,28;310;10,35702;NA;0,00;1012,1;10,00;2013-08-04T13:00:00Z
EWR;2013;8;4;10;77,00;57,92;51,76;280;8,05546;NA;0,00;1012,2;10,00;2013-08-04T14:00:00Z
EWR;2013;8;4;11;78,98;55,94;45,14;290;13,80936;24,16638;0,00;1012,2;10,00;2013-08-04T15:00:00Z
EWR;2013;8;4;12;80,06;55,04;42,16;330;12,65858;20,71404;0,00;1012,1;10,00;2013-08-04T16:00:00Z
EWR;2013;8;4;13;80,06;53,96;40,54;300;16,11092;21,86482;0,00;1011,6;10,00;2013-08-04T17:00:00Z
EWR;2013;8;4;14;80,96;51,98;36,60;320;16,11092;NA;0,00;1011,5;10,00;2013-08-04T18:00:00Z
EWR;2013;8;4;15;80,96;51,98;36,60;320;12,65858;21,86482;0,00;1011,2;10,00;2013-08-04T19:00:00Z
EWR;2013;8;4;16;82,04;51,98;35,34;300;20,71404;28,76950;0,00;1011,3;10,00;2013-08-04T20:00:00Z
EWR;2013;8;4;17;80,96;53,06;38,08;310;17,26170;25,31716;0,00;1011,4;10,00;2013-08-04T21:00:00Z
EWR;2013;8;4;18;78,98;51,98;39,05;310;11,50780;NA;0,00;1011,8;10,00;2013-08-04T22:00:00Z
EWR;2013;8;4;19;75,92;53,96;46,47;290;12,65858;21,86482;0,00;1012,6;10,00;2013-08-04T23:00:00Z
EWR;2013;8;4;20;75,02;51,98;44,53;320;6,90468;17,26170;0,00;1013,5;10,00;2013-08-05T00:00:00Z
EWR;2013;8;4;21;73,04;48,92;42,48;320;13,80936;NA;0,00;1014,5;10,00;2013-08-05T01:00:00Z
EWR;2013;8;4;22;71,06;48,02;43,92;310;13,80936;21,86482;0,00;1014,9;10,00;2013-08-05T02:00:00Z
EWR;2013;8;4;23;69,08;48,92;48,60;300;8,05546;NA;0,00;1015,0;10,00;2013-08-05T03:00:00Z
EWR;2013;8;5;0;66,92;48,92;52,35;310;11,50780;NA;0,00;1015,1;10,00;2013-08-05T04:00:00Z
EWR;2013;8;5;1;64,94;50,00;58,39;300;8,05546;NA;0,00;1015,3;10,00;2013-08-05T05:00:00Z
EWR;2013;8;5;2;64,04;50,00;60,25;290;11,50780;NA;0,00;1015,5;10,00;2013-08-05T06:00:00Z
EWR;2013;8;5;3;62,96;51,08;65,14;290;5,75390;NA;0,00;1016,1;10,00;2013-08-05T07:00:00Z
EWR;2013;8;5;4;62,06;51,08;67,24;280;11,50780;NA;0,00;1015,9;10,00;2013-08-05T08:00:00Z
EWR;2013;8;5;5;62,06;51,08;67,24;320;8,05546;NA;0,00;1016,5;10,00;2013-08-05T09:00:00Z
EWR;2013;8;5;6;62,96;51,08;65,14;320;11,50780;NA;0,00;1017,0;10,00;2013-08-05T10:00:00Z
EWR;2013;8;5;7;66,92;51,08;56,73;320;6,90468;NA;0,00;1017,4;10,00;2013-08-05T11:00:00Z
EWR;2013;8;5;8;69,08;48,02;46,99;320;8,05546;NA;0,00;1017,7;10,00;2013-08-05T12:00:00Z
EWR;2013;8;5;9;71,06;44,96;39,13;340;10,35702;18,41248;0,00;1017,8;10,00;2013-08-05T13:00:00Z
EWR;2013;8;5;10;73,94;42,98;32,91;350;12,65858;17,26170;0,00;1017,8;10,00;2013-08-05T14:00:00Z
EWR;2013;8;5;11;73,94;42,08;31,79;320;6,90468;NA;0,00;1017,7;10,00;2013-08-05T15:00:00Z
EWR;2013;8;5;12;75,92;44,06;32,10;310;12,65858;19,56326;0,00;1017,3;10,00;2013-08-05T16:00:00Z
EWR;2013;8;5;13;77,00;44,06;30,97;280;11,50780;19,56326;0,00;1016,8;10,00;2013-08-05T17:00:00Z
EWR;2013;8;5;14;78,08;46,04;32,22;310;6,90468;NA;0,00;1016,4;10,00;2013-08-05T18:00:00Z
EWR;2013;8;5;15;78,98;46,04;31,28;350;10,35702;16,11092;0,00;1016,1;10,00;2013-08-05T19:00:00Z
EWR;2013;8;5;16;78,98;46,04;31,28;NA;5,75390;NA;0,00;1015,7;10,00;2013-08-05T20:00:00Z
EWR;2013;8;5;17;78,08;44,06;29,89;310;12,65858;20,71404;0,00;1015,9;10,00;2013-08-05T21:00:00Z
EWR;2013;8;5;18;75,92;44,96;33,22;320;5,75390;NA;0,00;1016,3;10,00;2013-08-05T22:00:00Z
EWR;2013;8;5;19;75,92;46,04;34,61;330;5,75390;NA;0,00;1016,8;10,00;2013-08-05T23:00:00Z
EWR;2013;8;5;20;75,02;46,04;35,67;280;5,75390;NA;0,00;1017,1;10,00;2013-08-06T00:00:00Z
EWR;2013;8;5;21;75,02;46,94;36,90;280;4,60312;NA;0,00;1017,1;10,00;2013-08-06T01:00:00Z
EWR;2013;8;5;22;71,06;53,06;52,95;210;6,90468;NA;0,00;1017,0;10,00;2013-08-06T02:00:00Z
EWR;2013;8;5;23;69,98;53,96;56,78;210;3,45234;NA;0,00;1017,0;10,00;2013-08-06T03:00:00Z
EWR;2013;8;6;0;69,98;55,04;59,06;200;4,60312;NA;0,00;1017,3;10,00;2013-08-06T04:00:00Z
EWR;2013;8;6;1;69,08;53,96;58,56;250;4,60312;NA;0,00;1017,4;10,00;2013-08-06T05:00:00Z
EWR;2013;8;6;2;68,00;55,04;63,21;260;3,45234;NA;0,00;1017,4;10,00;2013-08-06T06:00:00Z
EWR;2013;8;6;3;66,02;55,04;67,69;250;3,45234;NA;0,00;1017,5;10,00;2013-08-06T07:00:00Z
EWR;2013;8;6;4;64,94;55,94;72,62;260;4,60312;NA;0,00;1017,8;10,00;2013-08-06T08:00:00Z
EWR;2013;8;6;5;62,96;55,94;77,83;290;3,45234;NA;0,00;1018,2;10,00;2013-08-06T09:00:00Z
EWR;2013;8;6;6;64,04;55,94;74,94;20;5,75390;NA;0,00;1018,5;10,00;2013-08-06T10:00:00Z
EWR;2013;8;6;7;68,00;55,94;65,31;20;8,05546;NA;0,00;1018,7;10,00;2013-08-06T11:00:00Z
EWR;2013;8;6;8;71,06;57,02;61,16;30;5,75390;NA;0,00;1018,8;10,00;2013-08-06T12:00:00Z
EWR;2013;8;6;9;73,94;55,04;51,65;0;0,00000;NA;0,00;1019,0;10,00;2013-08-06T13:00:00Z
EWR;2013;8;6;10;77,00;51,08;40,33;NA;4,60312;NA;0,00;1019,0;10,00;2013-08-06T14:00:00Z
EWR;2013;8;6;11;78,98;51,08;37,78;180;6,90468;NA;0,00;1019,2;10,00;2013-08-06T15:00:00Z
EWR;2013;8;6;12;80,96;51,08;35,40;NA;4,60312;NA;0,00;1019,5;10,00;2013-08-06T16:00:00Z
EWR;2013;8;6;13;80,06;51,98;37,69;150;12,65858;19,56326;0,00;1018,9;10,00;2013-08-06T17:00:00Z
EWR;2013;8;6;14;80,96;51,08;35,40;140;11,50780;17,26170;0,00;1018,8;10,00;2013-08-06T18:00:00Z
EWR;2013;8;6;15;78,98;51,98;39,05;140;10,35702;19,56326;0,00;1018,7;10,00;2013-08-06T19:00:00Z
EWR;2013;8;6;16;78,98;53,96;42,00;160;9,20624;NA;0,00;1019,0;10,00;2013-08-06T20:00:00Z
EWR;2013;8;6;17;78,08;53,96;43,26;150;10,35702;16,11092;0,00;1018,9;10,00;2013-08-06T21:00:00Z
EWR;2013;8;6;18;75,92;53,06;44,97;180;12,65858;18,41248;0,00;1019,4;10,00;2013-08-06T22:00:00Z
EWR;2013;8;6;19;75,02;53,96;47,89;170;8,05546;NA;0,00;1019,5;10,00;2013-08-06T23:00:00Z
EWR;2013;8;6;20;73,94;55,94;53,37;180;8,05546;NA;0,00;1019,6;10,00;2013-08-07T00:00:00Z
EWR;2013;8;6;21;73,94;57,02;55,49;170;5,75390;NA;0,00;1019,8;10,00;2013-08-07T01:00:00Z
EWR;2013;8;6;22;73,04;60,98;65,90;170;6,90468;NA;0,00;1019,9;10,00;2013-08-07T02:00:00Z
EWR;2013;8;6;23;71,96;62,06;71,01;170;6,90468;NA;0,00;1020,0;10,00;2013-08-07T03:00:00Z
EWR;2013;8;7;0;71,06;62,96;75,57;180;5,75390;NA;0,00;1020,0;10,00;2013-08-07T04:00:00Z
EWR;2013;8;7;1;71,06;62,96;75,57;190;4,60312;NA;0,00;1020,0;10,00;2013-08-07T05:00:00Z
EWR;2013;8;7;2;71,06;62,96;75,57;180;4,60312;NA;0,00;1020,0;10,00;2013-08-07T06:00:00Z
EWR;2013;8;7;3;71,06;62,06;73,22;160;3,45234;NA;0,00;1020,0;10,00;2013-08-07T07:00:00Z
EWR;2013;8;7;4;71,06;62,06;73,22;160;3,45234;NA;0,00;1020,2;10,00;2013-08-07T08:00:00Z
EWR;2013;8;7;5;71,06;62,06;73,22;160;3,45234;NA;0,00;1020,3;10,00;2013-08-07T09:00:00Z
EWR;2013;8;7;6;71,96;64,04;76,13;170;3,45234;NA;0,00;1020,6;10,00;2013-08-07T10:00:00Z
EWR;2013;8;7;7;73,04;64,04;73,41;140;8,05546;NA;0,00;1020,7;10,00;2013-08-07T11:00:00Z
EWR;2013;8;7;8;73,94;62,06;66,43;140;10,35702;17,26170;0,00;1020,3;10,00;2013-08-07T12:00:00Z
EWR;2013;8;7;9;73,94;60,98;63,94;140;10,35702;NA;0,00;1020,3;10,00;2013-08-07T13:00:00Z
EWR;2013;8;7;10;73,94;62,06;66,43;140;9,20624;NA;0,00;1020,5;10,00;2013-08-07T14:00:00Z
EWR;2013;8;7;11;73,94;62,96;68,57;140;10,35702;16,11092;0,00;1020,4;10,00;2013-08-07T15:00:00Z
EWR;2013;8;7;12;75,92;64,04;66,65;150;9,20624;16,11092;0,00;1020,2;10,00;2013-08-07T16:00:00Z
EWR;2013;8;7;13;78,98;64,94;62,16;140;11,50780;17,26170;0,00;1019,7;10,00;2013-08-07T17:00:00Z
EWR;2013;8;7;14;80,60;66,02;64,54;140;10,35702;NA;0,00;NA;10,00;2013-08-07T18:00:00Z
EWR;2013;8;7;15;78,08;66,02;66,48;140;10,35702;NA;0,00;1018,9;10,00;2013-08-07T19:00:00Z
EWR;2013;8;7;16;75,92;64,94;68,78;140;16,11092;23,01560;0,00;1018,5;10,00;2013-08-07T20:00:00Z
EWR;2013;8;7;17;75,92;66,20;73,61;150;9,20624;NA;0,00;NA;10,00;2013-08-07T21:00:00Z
EWR;2013;8;7;18;75,02;66,92;75,93;160;10,35702;19,56326;0,00;1018,3;10,00;2013-08-07T22:00:00Z
EWR;2013;8;7;19;75,02;66,92;75,93;140;5,75390;NA;0,00;1018,1;10,00;2013-08-07T23:00:00Z
EWR;2013;8;7;20;73,94;68,00;81,71;160;8,05546;NA;0,00;NA;10,00;2013-08-08T00:00:00Z
EWR;2013;8;7;21;73,94;66,92;78,72;180;9,20624;NA;0,00;1018,8;10,00;2013-08-08T01:00:00Z
EWR;2013;8;7;22;73,04;66,92;81,14;170;4,60312;NA;0,00;1018,8;10,00;2013-08-08T02:00:00Z
EWR;2013;8;7;23;73,04;66,92;81,14;150;8,05546;NA;0,00;1018,3;10,00;2013-08-08T03:00:00Z
EWR;2013;8;8;0;73,04;68,00;84,22;160;5,75390;NA;0,00;1018,0;10,00;2013-08-08T04:00:00Z
EWR;2013;8;8;1;73,04;69,08;87,41;160;6,90468;NA;0,01;1017,6;10,00;2013-08-08T05:00:00Z
EWR;2013;8;8;2;71,60;69,80;94,06;180;10,35702;NA;0,05;NA;10,00;2013-08-08T06:00:00Z
EWR;2013;8;8;3;71,06;68,00;90,06;180;6,90468;NA;0,01;1017,0;10,00;2013-08-08T07:00:00Z
EWR;2013;8;8;4;71,60;69,80;94,06;170;4,60312;NA;0,00;NA;10,00;2013-08-08T08:00:00Z
EWR;2013;8;8;5;71,96;69,08;90,66;210;4,60312;NA;0,00;1017,2;10,00;2013-08-08T09:00:00Z
EWR;2013;8;8;6;73,04;69,98;90,14;180;6,90468;NA;0,00;1017,5;10,00;2013-08-08T10:00:00Z
EWR;2013;8;8;7;73,04;69,98;90,14;180;4,60312;NA;0,00;1017,5;10,00;2013-08-08T11:00:00Z
EWR;2013;8;8;8;73,94;69,98;87,45;180;5,75390;NA;0,00;1017,8;9,00;2013-08-08T12:00:00Z
EWR;2013;8;8;9;75,02;71,06;87,50;190;4,60312;NA;0,00;1017,7;9,00;2013-08-08T13:00:00Z
EWR;2013;8;8;10;78,08;71,96;81,50;NA;4,60312;NA;0,00;1017,4;9,00;2013-08-08T14:00:00Z
EWR;2013;8;8;11;80,96;71,60;78,62;NA;12,65858;NA;0,00;NA;10,00;2013-08-08T15:00:00Z
EWR;2013;8;8;12;82,40;71,60;74,07;NA;8,05546;NA;0,00;NA;10,00;2013-08-08T16:00:00Z
EWR;2013;8;8;13;82,94;71,60;74,11;170;5,75390;NA;0,00;NA;10,00;2013-08-08T17:00:00Z
EWR;2013;8;8;14;78,98;73,40;83,55;130;10,35702;NA;0,00;NA;10,00;2013-08-08T18:00:00Z
EWR;2013;8;8;15;77,00;73,40;94,14;120;8,05546;NA;0,02;NA;8,00;2013-08-08T19:00:00Z
EWR;2013;8;8;16;77,00;71,96;84,46;110;8,05546;NA;0,00;1016,4;9,00;2013-08-08T20:00:00Z
EWR;2013;8;8;17;75,20;71,60;94,10;160;13,80936;NA;0,47;NA;9,00;2013-08-08T21:00:00Z
EWR;2013;8;8;18;75,02;71,96;94,10;150;11,50780;NA;0,10;NA;9,00;2013-08-08T22:00:00Z
EWR;2013;8;8;19;75,92;73,40;94,14;200;3,45234;NA;0,02;NA;9,00;2013-08-08T23:00:00Z
EWR;2013;8;8;20;75,92;73,04;90,80;0;0,00000;NA;0,00;1016,3;9,00;2013-08-09T00:00:00Z
EWR;2013;8;8;21;75,92;71,06;84,92;190;8,05546;NA;0,00;1016,6;10,00;2013-08-09T01:00:00Z
EWR;2013;8;8;22;75,02;69,98;84,34;190;10,35702;NA;0,00;1016,9;10,00;2013-08-09T02:00:00Z
EWR;2013;8;8;23;75,02;71,06;87,50;190;9,20624;NA;0,00;1016,4;10,00;2013-08-09T03:00:00Z
EWR;2013;8;9;0;73,94;71,06;90,73;180;4,60312;NA;0,00;1016,1;10,00;2013-08-09T04:00:00Z
EWR;2013;8;9;1;75,02;71,96;90,22;190;6,90468;NA;0,00;1015,6;10,00;2013-08-09T05:00:00Z
EWR;2013;8;9;2;75,20;71,96;90,22;180;4,60312;NA;0,00;NA;10,00;2013-08-09T06:00:00Z
EWR;2013;8;9;3;75,02;73,04;93,57;180;8,05546;NA;0,00;1014,5;10,00;2013-08-09T07:00:00Z
EWR;2013;8;9;4;75,92;73,04;90,80;180;9,20624;NA;0,00;1014,2;10,00;2013-08-09T08:00:00Z
EWR;2013;8;9;5;75,92;73,40;94,14;170;9,20624;NA;0,00;NA;10,00;2013-08-09T09:00:00Z
EWR;2013;8;9;6;75,92;73,04;90,80;170;8,05546;NA;0,02;1013,5;8,00;2013-08-09T10:00:00Z
EWR;2013;8;9;7;75,92;73,04;90,80;170;6,90468;NA;0,00;1012,9;9,00;2013-08-09T11:00:00Z
EWR;2013;8;9;8;77,00;73,94;90,29;180;10,35702;NA;0,00;NA;10,00;2013-08-09T12:00:00Z
EWR;2013;8;9;9;78,98;73,94;84,58;190;10,35702;NA;0,00;NA;10,00;2013-08-09T13:00:00Z
EWR;2013;8;9;10;80,96;73,94;79,27;200;16,11092;21,86482;0,00;1011,3;10,00;2013-08-09T14:00:00Z
EWR;2013;8;9;11;84,02;73,94;74,28;220;18,41248;27,61872;0,00;NA;10,00;2013-08-09T15:00:00Z
EWR;2013;8;9;12;84,92;73,40;70,08;230;18,41248;26,46794;0,00;NA;10,00;2013-08-09T16:00:00Z
EWR;2013;8;9;13;87,98;73,04;61,36;230;21,86482;25,31716;0,00;1009,7;10,00;2013-08-09T17:00:00Z
EWR;2013;8;9;14;87,08;73,04;63,14;250;17,26170;21,86482;0,00;1009,5;10,00;2013-08-09T18:00:00Z
EWR;2013;8;9;15;87,08;73,04;63,14;230;13,80936;NA;0,00;1009,2;10,00;2013-08-09T19:00:00Z
EWR;2013;8;9;16;84,92;73,04;67,65;230;12,65858;NA;0,00;1009,3;10,00;2013-08-09T20:00:00Z
EWR;2013;8;9;17;82,94;75,02;77,07;240;9,20624;NA;0,00;1009,6;9,00;2013-08-09T21:00:00Z
EWR;2013;8;9;18;82,04;73,94;76,53;240;9,20624;NA;0,00;1009,8;10,00;2013-08-09T22:00:00Z
EWR;2013;8;9;19;80,06;73,94;81,63;240;8,05546;NA;0,00;1010,0;10,00;2013-08-09T23:00:00Z
EWR;2013;8;9;20;78,98;75,02;87,70;240;9,20624;NA;0,01;1009,9;10,00;2013-08-10T00:00:00Z
EWR;2013;8;9;21;78,08;73,94;87,12;240;10,35702;NA;0,00;1010,9;10,00;2013-08-10T01:00:00Z
EWR;2013;8;9;22;77,00;73,94;90,29;260;8,05546;NA;0,00;1010,9;10,00;2013-08-10T02:00:00Z
EWR;2013;8;9;23;77,00;73,04;87,60;260;6,90468;NA;0,00;1011,2;10,00;2013-08-10T03:00:00Z
EWR;2013;8;10;0;75,92;71,96;87,55;270;5,75390;NA;0,00;1011,5;10,00;2013-08-10T04:00:00Z
EWR;2013;8;10;1;75,02;71,96;90,22;290;4,60312;NA;0,00;1011,9;10,00;2013-08-10T05:00:00Z
EWR;2013;8;10;2;75,02;69,98;84,34;300;3,45234;NA;0,00;1012,5;10,00;2013-08-10T06:00:00Z
