origem;ano;mes;dia;hora;temperatura;ponto_condensacao;umidade;direcao_vento;velocidade_vento;velocidade_rajada;precipitacao;pressao;visibilidade;data_hora
EWR;2013;9;2;17;80,96;73,40;78,76;NA;3,45234;NA;0,00;NA;10,00;2013-09-02T21:00:00Z
EWR;2013;9;2;18;78,98;71,96;79,12;210;3,45234;NA;0,00;1006,5;10,00;2013-09-02T22:00:00Z
EWR;2013;9;2;19;78,08;71,96;81,50;180;4,60312;NA;0,00;1006,4;10,00;2013-09-02T23:00:00Z
EWR;2013;9;2;20;75,02;69,98;84,34;200;5,75390;NA;0,00;1006,6;10,00;2013-09-03T00:00:00Z
EWR;2013;9;2;21;75,92;71,06;84,92;170;4,60312;NA;0,00;1006,4;10,00;2013-09-03T01:00:00Z
EWR;2013;9;2;22;75,02;71,96;90,22;200;5,75390;NA;0,00;1007,0;10,00;2013-09-03T02:00:00Z
EWR;2013;9;2;23;75,02;71,96;90,22;200;3,45234;NA;0,00;1007,2;10,00;2013-09-03T03:00:00Z
EWR;2013;9;3;0;73,94;71,96;93,54;0;0,00000;NA;0,00;1007,1;10,00;2013-09-03T04:00:00Z
EWR;2013;9;3;1;73,94;71,96;94,10;350;5,75390;NA;0,00;NA;10,00;2013-09-03T05:00:00Z
EWR;2013;9;3;2;73,40;71,60;94,10;30;6,90468;NA;0,00;NA;10,00;2013-09-03T06:00:00Z
EWR;2013;9;3;3;73,94;71,06;90,73;0;0,00000;NA;0,00;1006,5;10,00;2013-09-03T07:00:00Z
EWR;2013;9;3;4;73,40;71,60;94,10;0;0,00000;NA;0,00;NA;9,00;2013-09-03T08:00:00Z
EWR;2013;9;3;5;73,40;71,06;93,52;0;0,00000;NA;0,00;NA;10,00;2013-09-03T09:00:00Z
EWR;2013;9;3;6;73,04;69,98;90,14;270;6,90468;NA;0,00;1007,6;8,00;2013-09-03T10:00:00Z
EWR;2013;9;3;7;73,94;71,06;90,73;0;0,00000;NA;0,00;1007,9;7,00;2013-09-03T11:00:00Z
EWR;2013;9;3;8;75,02;71,60;94,10;310;6,90468;NA;0,00;NA;6,00;2013-09-03T12:00:00Z
EWR;2013;9;3;9;75,20;69,80;83,32;320;11,50780;NA;0,00;NA;10,00;2013-09-03T13:00:00Z
EWR;2013;9;3;10;75,92;68,00;78,34;350;12,65858;NA;0,00;NA;10,00;2013-09-03T14:00:00Z
EWR;2013;9;3;11;78,80;62,96;59,74;320;10,35702;NA;0,00;NA;10,00;2013-09-03T15:00:00Z
EWR;2013;9;3;12;78,98;60,08;52,37;320;11,50780;NA;0,00;1008,8;10,00;2013-09-03T16:00:00Z
EWR;2013;9;3;13;80,96;60,08;49,09;NA;6,90468;19,56326;0,00;1008,7;10,00;2013-09-03T17:00:00Z
EWR;2013;9;3;14;82,04;60,98;48,93;260;9,20624;17,26170;0,00;1008,2;10,00;2013-09-03T18:00:00Z
EWR;2013;9;3;15;82,04;59,00;45,60;260;14,96014;NA;0,00;1007,8;10,00;2013-09-03T19:00:00Z
EWR;2013;9;3;16;82,94;57,02;41,25;270;11,50780;25,31716;0,00;1008,1;10,00;2013-09-03T20:00:00Z
EWR;2013;9;3;17;82,04;55,04;39,53;290;13,80936;NA;0,00;1008,4;10,00;2013-09-03T21:00:00Z
EWR;2013;9;3;18;78,98;55,04;43,68;260;11,50780;23,01560;0,00;1008,9;10,00;2013-09-03T22:00:00Z
EWR;2013;9;3;19;78,08;53,96;43,26;330;12,65858;NA;0,00;1009,9;10,00;2013-09-03T23:00:00Z
EWR;2013;9;3;20;75,02;53,96;47,89;320;11,50780;NA;0,00;1010,8;10,00;2013-09-04T00:00:00Z
EWR;2013;9;3;21;73,04;55,04;53,24;330;9,20624;NA;0,00;1011,5;10,00;2013-09-04T01:00:00Z
EWR;2013;9;3;22;71,96;55,94;57,05;340;10,35702;NA;0,00;1012,3;10,00;2013-09-04T02:00:00Z
EWR;2013;9;3;23;69,98;57,02;63,45;340;6,90468;NA;0,00;1012,3;10,00;2013-09-04T03:00:00Z
EWR;2013;9;4;0;69,08;57,02;65,44;320;6,90468;NA;0,00;1012,2;10,00;2013-09-04T04:00:00Z
EWR;2013;9;4;1;66,92;57,92;72,81;290;3,45234;NA;0,00;1012,8;10,00;2013-09-04T05:00:00Z
EWR;2013;9;4;2;66,92;57,92;72,81;290;4,60312;NA;0,00;1013,1;10,00;2013-09-04T06:00:00Z
EWR;2013;9;4;3;64,94;57,92;77,99;280;5,75390;NA;0,00;1013,3;10,00;2013-09-04T07:00:00Z
EWR;2013;9;4;4;64,94;57,92;77,99;270;6,90468;NA;0,00;1013,9;10,00;2013-09-04T08:00:00Z
EWR;2013;9;4;5;64,94;57,02;75,51;290;9,20624;NA;0,00;1014,3;10,00;2013-09-04T09:00:00Z
EWR;2013;9;4;6;64,94;57,02;75,51;300;10,35702;NA;0,00;1014,9;10,00;2013-09-04T10:00:00Z
EWR;2013;9;4;7;66,92;57,02;70,49;280;12,65858;NA;0,00;1015,5;10,00;2013-09-04T11:00:00Z
EWR;2013;9;4;8;69,08;57,02;65,44;300;8,05546;17,26170;0,00;1016,1;10,00;2013-09-04T12:00:00Z
EWR;2013;9;4;9;71,96;55,04;55,22;310;10,35702;NA;0,00;1016,1;10,00;2013-09-04T13:00:00Z
EWR;2013;9;4;10;73,94;53,06;48,04;320;6,90468;NA;0,00;1015,6;10,00;2013-09-04T14:00:00Z
EWR;2013;9;4;11;77,00;51,08;40,33;290;13,80936;18,41248;0,00;1015,3;10,00;2013-09-04T15:00:00Z
EWR;2013;9;4;12;78,98;53,06;40,64;260;10,35702;23,01560;0,00;1015,1;10,00;2013-09-04T16:00:00Z
EWR;2013;9;4;13;80,06;55,04;42,16;NA;3,45234;NA;0,00;1014,9;10,00;2013-09-04T17:00:00Z
EWR;2013;9;4;14;82,04;55,94;40,84;280;12,65858;23,01560;0,00;1014,5;10,00;2013-09-04T18:00:00Z
EWR;2013;9;4;15;80,06;57,02;45,30;230;12,65858;21,86482;0,00;1014,4;10,00;2013-09-04T19:00:00Z
EWR;2013;9;4;16;80,96;57,02;43,99;270;16,11092;20,71404;0,00;1014,2;10,00;2013-09-04T20:00:00Z
EWR;2013;9;4;17;80,06;55,94;43,56;260;13,80936;NA;0,00;1014,1;10,00;2013-09-04T21:00:00Z
EWR;2013;9;4;18;78,98;55,94;45,14;230;11,50780;NA;0,00;1013,9;10,00;2013-09-04T22:00:00Z
EWR;2013;9;4;19;77,00;57,02;50,11;250;11,50780;NA;0,00;1014,1;10,00;2013-09-04T23:00:00Z
EWR;2013;9;4;20;75,02;57,92;55,28;240;11,50780;NA;0,00;1014,5;10,00;2013-09-05T00:00:00Z
EWR;2013;9;4;21;73,94;57,92;57,32;250;10,35702;NA;0,00;1014,9;10,00;2013-09-05T01:00:00Z
EWR;2013;9;4;22;73,04;57,92;59,08;250;10,35702;NA;0,00;1015,3;10,00;2013-09-05T02:00:00Z
EWR;2013;9;4;23;71,96;57,92;61,28;250;10,35702;NA;0,00;1015,0;10,00;2013-09-05T03:00:00Z
EWR;2013;9;5;0;71,06;57,02;61,16;250;9,20624;NA;0,00;1014,4;10,00;2013-09-05T04:00:00Z
EWR;2013;9;5;1;68,00;57,92;70,15;230;9,20624;NA;0,00;1014,0;10,00;2013-09-05T05:00:00Z
EWR;2013;9;5;2;66,92;57,92;72,81;230;9,20624;NA;0,00;1013,9;10,00;2013-09-05T06:00:00Z
EWR;2013;9;5;3;66,02;57,92;75,12;220;5,75390;NA;0,00;1013,7;10,00;2013-09-05T07:00:00Z
EWR;2013;9;5;4;62,96;57,92;83,60;210;6,90468;NA;0,00;1013,8;10,00;2013-09-05T08:00:00Z
EWR;2013;9;5;5;64,04;57,92;80,49;220;8,05546;NA;0,00;1014,2;10,00;2013-09-05T09:00:00Z
EWR;2013;9;5;6;62,96;57,92;83,60;210;5,75390;NA;0,00;1014,6;10,00;2013-09-05T10:00:00Z
EWR;2013;9;5;7;68,00;57,92;70,15;250;9,20624;NA;0,00;1015,2;10,00;2013-09-05T11:00:00Z
EWR;2013;9;5;8;69,98;57,92;65,54;260;10,35702;NA;0,00;1015,3;10,00;2013-09-05T12:00:00Z
EWR;2013;9;5;9;73,94;59,00;59,58;260;8,05546;NA;0,00;1015,2;10,00;2013-09-05T13:00:00Z
EWR;2013;9;5;10;73,94;59,00;59,58;320;11,50780;NA;0,00;1015,5;10,00;2013-09-05T14:00:00Z
EWR;2013;9;5;11;73,94;59,00;59,58;350;12,65858;NA;0,00;1015,4;10,00;2013-09-05T15:00:00Z
EWR;2013;9;5;12;78,08;53,06;41,86;320;14,96014;23,01560;0,00;1015,6;10,00;2013-09-05T16:00:00Z
EWR;2013;9;5;13;78,98;44,96;30,02;340;14,96014;NA;0,00;1015,6;10,00;2013-09-05T17:00:00Z
EWR;2013;9;5;14;78,08;46,94;33,34;320;12,65858;24,16638;0,00;1015,8;10,00;2013-09-05T18:00:00Z
EWR;2013;9;5;15;78,08;48,02;34,72;330;10,35702;20,71404;0,00;1015,8;10,00;2013-09-05T19:00:00Z
EWR;2013;9;5;16;77,00;44,96;32,05;350;11,50780;25,31716;0,00;1016,2;10,00;2013-09-05T20:00:00Z
EWR;2013;9;5;17;75,02;39,02;27,23;320;19,56326;23,01560;0,00;1016,9;10,00;2013-09-05T21:00:00Z
EWR;2013;9;5;18;73,04;41,00;31,43;320;16,11092;21,86482;0,00;1017,5;10,00;2013-09-05T22:00:00Z
EWR;2013;9;5;19;71,06;41,00;33,61;320;11,50780;NA;0,00;1018,3;10,00;2013-09-05T23:00:00Z
EWR;2013;9;5;20;69,08;42,08;37,49;350;10,35702;NA;0,00;1019,1;10,00;2013-09-06T00:00:00Z
EWR;2013;9;5;21;64,94;44,06;46,67;20;8,05546;NA;0,00;1019,8;10,00;2013-09-06T01:00:00Z
EWR;2013;9;5;22;64,04;44,06;48,17;10;8,05546;NA;0,00;1020,6;10,00;2013-09-06T02:00:00Z
EWR;2013;9;5;23;62,96;44,06;50,03;360;8,05546;NA;0,00;1021,1;10,00;2013-09-06T03:00:00Z
EWR;2013;9;6;0;62,96;44,96;51,77;330;8,05546;NA;0,00;1021,7;10,00;2013-09-06T04:00:00Z
EWR;2013;9;6;1;60,98;42,08;49,73;360;11,50780;NA;0,00;1022,0;10,00;2013-09-06T05:00:00Z
EWR;2013;9;6;2;60,08;42,08;51,34;340;11,50780;NA;0,00;1022,1;10,00;2013-09-06T06:00:00Z
EWR;2013;9;6;3;57,02;42,08;57,29;350;8,05546;NA;0,00;1022,3;10,00;2013-09-06T07:00:00Z
EWR;2013;9;6;4;55,94;42,08;59,58;360;8,05546;NA;0,00;1022,7;10,00;2013-09-06T08:00:00Z
EWR;2013;9;6;5;55,94;42,08;59,58;10;10,35702;NA;0,00;1023,2;10,00;2013-09-06T09:00:00Z
EWR;2013;9;6;6;55,04;42,98;63,72;10;12,65858;NA;0,00;1023,7;10,00;2013-09-06T10:00:00Z
EWR;2013;9;6;7;57,02;42,98;59,31;20;11,50780;NA;0,00;1024,2;10,00;2013-09-06T11:00:00Z
EWR;2013;9;6;8;60,08;42,98;53,15;20;11,50780;NA;0,00;1024,6;10,00;2013-09-06T12:00:00Z
EWR;2013;9;6;9;64,04;44,06;48,17;20;12,65858;20,71404;0,00;1024,6;10,00;2013-09-06T13:00:00Z
EWR;2013;9;6;10;66,02;41,00;39,96;20;11,50780;17,26170;0,00;1024,6;10,00;2013-09-06T14:00:00Z
EWR;2013;9;6;11;66,02;39,92;38,32;30;6,90468;NA;0,00;1024,6;10,00;2013-09-06T15:00:00Z
EWR;2013;9;6;12;68,00;39,92;35,79;360;4,60312;NA;0,00;1023,9;10,00;2013-09-06T16:00:00Z
EWR;2013;9;6;13;69,08;39,92;34,48;90;8,05546;NA;0,00;1023,4;10,00;2013-09-06T17:00:00Z
EWR;2013;9;6;14;69,98;39,02;32,29;NA;3,45234;NA;0,00;1022,6;10,00;2013-09-06T18:00:00Z
EWR;2013;9;6;15;71,06;37,94;29,83;0;0,00000;NA;0,00;1021,7;10,00;2013-09-06T19:00:00Z
EWR;2013;9;6;16;71,06;39,02;31,12;0;0,00000;NA;0,00;1021,2;10,00;2013-09-06T20:00:00Z
EWR;2013;9;6;17;71,06;37,94;29,83;NA;3,45234;NA;0,00;1021,0;10,00;2013-09-06T21:00:00Z
EWR;2013;9;6;18;69,08;39,92;34,48;310;5,75390;NA;0,00;1020,9;10,00;2013-09-06T22:00:00Z
EWR;2013;9;6;19;66,92;44,06;43,57;0;0,00000;NA;0,00;1021,1;10,00;2013-09-06T23:00:00Z
EWR;2013;9;6;20;66,02;42,08;41,67;300;5,75390;NA;0,00;1021,3;10,00;2013-09-07T00:00:00Z
EWR;2013;9;6;21;64,94;48,02;54,22;160;3,45234;NA;0,00;1021,0;10,00;2013-09-07T01:00:00Z
EWR;2013;9;6;22;60,98;46,04;57,84;220;5,75390;NA;0,00;1020,9;10,00;2013-09-07T02:00:00Z
EWR;2013;9;6;23;60,98;46,04;57,84;230;6,90468;NA;0,00;1020,6;10,00;2013-09-07T03:00:00Z
EWR;2013;9;7;0;60,08;46,04;59,72;240;9,20624;NA;0,00;1020,5;10,00;2013-09-07T04:00:00Z
EWR;2013;9;7;1;57,92;46,04;64,52;240;5,75390;NA;0,00;1020,5;10,00;2013-09-07T05:00:00Z
EWR;2013;9;7;2;57,92;46,94;66,75;250;5,75390;NA;0,00;1020,4;10,00;2013-09-07T06:00:00Z
EWR;2013;9;7;3;55,94;46,94;71,70;210;3,45234;NA;0,00;1020,1;10,00;2013-09-07T07:00:00Z
EWR;2013;9;7;4;53,06;46,94;79,64;210;4,60312;NA;0,00;1020,0;10,00;2013-09-07T08:00:00Z
EWR;2013;9;7;5;53,96;48,02;80,25;210;3,45234;NA;0,00;1019,8;10,00;2013-09-07T09:00:00Z
EWR;2013;9;7;6;53,96;48,92;83,00;190;4,60312;NA;0,00;1019,6;10,00;2013-09-07T10:00:00Z
EWR;2013;9;7;7;59,00;51,08;74,96;260;4,60312;NA;0,00;1019,4;10,00;2013-09-07T11:00:00Z
EWR;2013;9;7;8;64,04;51,08;62,71;210;5,75390;NA;0,00;1019,2;10,00;2013-09-07T12:00:00Z
EWR;2013;9;7;9;68,00;46,04;45,26;220;6,90468;NA;0,00;1019,1;10,00;2013-09-07T13:00:00Z
EWR;2013;9;7;10;73,04;46,94;39,44;220;6,90468;NA;0,00;1019,0;10,00;2013-09-07T14:00:00Z
EWR;2013;9;7;11;75,02;44,06;33,08;260;12,65858;19,56326;0,00;1018,4;10,00;2013-09-07T15:00:00Z
EWR;2013;9;7;12;77,00;46,94;34,55;260;10,35702;16,11092;0,00;1016,9;10,00;2013-09-07T16:00:00Z
EWR;2013;9;7;13;78,98;42,98;27,84;230;4,60312;NA;0,00;1015,9;10,00;2013-09-07T17:00:00Z
EWR;2013;9;7;14;78,98;44,06;29,01;230;6,90468;NA;0,00;1014,9;10,00;2013-09-07T18:00:00Z
EWR;2013;9;7;15;80,06;44,96;28,98;220;9,20624;NA;0,00;1014,6;10,00;2013-09-07T19:00:00Z
EWR;2013;9;7;16;80,06;44,96;28,98;300;6,90468;NA;0,00;1014,1;10,00;2013-09-07T20:00:00Z
EWR;2013;9;7;17;78,08;46,04;32,22;250;10,35702;NA;0,00;1013,8;10,00;2013-09-07T21:00:00Z
EWR;2013;9;7;18;77,00;48,92;37,21;240;10,35702;NA;0,00;1013,6;10,00;2013-09-07T22:00:00Z
EWR;2013;9;7;19;75,02;48,92;39,75;220;9,20624;NA;0,00;1013,7;10,00;2013-09-07T23:00:00Z
EWR;2013;9;7;20;73,94;48,02;39,85;220;6,90468;NA;0,00;1013,5;10,00;2013-09-08T00:00:00Z
EWR;2013;9;7;21;71,96;51,98;49,36;200;5,75390;NA;0,00;1013,3;10,00;2013-09-08T01:00:00Z
EWR;2013;9;7;22;71,06;53,06;52,95;210;4,60312;NA;0,00;1013,0;10,00;2013-09-08T02:00:00Z
EWR;2013;9;7;23;71,06;51,08;49,23;240;6,90468;NA;0,00;1012,8;10,00;2013-09-08T03:00:00Z
EWR;2013;9;8;0;69,98;51,98;52,80;240;10,35702;NA;0,00;1012,6;10,00;2013-09-08T04:00:00Z
EWR;2013;9;8;1;69,08;53,96;58,56;250;9,20624;NA;0,00;1012,2;10,00;2013-09-08T05:00:00Z
EWR;2013;9;8;2;69,08;55,94;62,93;230;9,20624;NA;0,00;1011,8;10,00;2013-09-08T06:00:00Z
EWR;2013;9;8;3;69,08;57,02;65,44;250;9,20624;NA;0,00;1011,1;10,00;2013-09-08T07:00:00Z
EWR;2013;9;8;4;68,00;57,02;67,91;250;10,35702;NA;0,00;1010,7;10,00;2013-09-08T08:00:00Z
EWR;2013;9;8;5;66,92;57,92;72,81;250;9,20624;NA;0,00;1010,5;10,00;2013-09-08T09:00:00Z
EWR;2013;9;8;6;66,92;57,92;72,81;240;8,05546;NA;0,00;1010,3;10,00;2013-09-08T10:00:00Z
EWR;2013;9;8;7;66,92;57,92;72,81;250;6,90468;NA;0,00;1010,9;10,00;2013-09-08T11:00:00Z
EWR;2013;9;8;8;71,06;59,00;65,67;230;6,90468;NA;0,00;1010,5;10,00;2013-09-08T12:00:00Z
EWR;2013;9;8;9;71,96;60,08;66,20;310;9,20624;NA;0,00;1010,6;10,00;2013-09-08T13:00:00Z
EWR;2013;9;8;10;78,08;62,06;57,87;280;9,20624;NA;0,00;1010,2;10,00;2013-09-08T14:00:00Z
EWR;2013;9;8;11;80,96;62,96;54,35;300;9,20624;NA;0,00;1010,1;10,00;2013-09-08T15:00:00Z
EWR;2013;9;8;12;78,98;62,06;56,18;340;14,96014;24,16638;0,00;1010,2;10,00;2013-09-08T16:00:00Z
EWR;2013;9;8;13;82,94;60,98;47,52;340;16,11092;26,46794;0,00;1010,5;10,00;2013-09-08T17:00:00Z
EWR;2013;9;8;14;82,94;57,02;41,25;310;23,01560;28,76950;0,00;1010,7;10,00;2013-09-08T18:00:00Z
EWR;2013;9;8;15;82,94;55,94;39,67;330;20,71404;26,46794;0,00;1011,0;10,00;2013-09-08T19:00:00Z
EWR;2013;9;8;16;80,96;53,06;38,08;310;16,11092;26,46794;0,00;1011,6;10,00;2013-09-08T20:00:00Z
EWR;2013;9;8;17;78,98;46,04;31,28;320;16,11092;25,31716;0,00;1012,5;10,00;2013-09-08T21:00:00Z
EWR;2013;9;8;18;75,92;42,08;29,76;330;17,26170;26,46794;0,00;1013,5;10,00;2013-09-08T22:00:00Z
EWR;2013;9;8;19;73,04;42,98;33,92;330;16,11092;NA;0,00;1014,7;10,00;2013-09-08T23:00:00Z
EWR;2013;9;8;20;71,06;42,08;35,04;340;16,11092;25,31716;0,00;1016,2;10,00;2013-09-09T00:00:00Z
EWR;2013;9;8;21;68,00;42,98;40,28;10;14,96014;25,31716;0,00;1017,5;10,00;2013-09-09T01:00:00Z
EWR;2013;9;8;22;66,02;42,98;43,13;360;17,26170;NA;0,00;1018,1;10,00;2013-09-09T02:00:00Z
EWR;2013;9;8;23;62,96;44,06;50,03;10;11,50780;NA;0,00;1018,7;10,00;2013-09-09T03:00:00Z
EWR;2013;9;9;0;62,06;42,98;49,55;20;6,90468;NA;0,00;1019,1;10,00;2013-09-09T04:00:00Z
EWR;2013;9;9;1;57,92;42,98;57,42;10;8,05546;NA;0,00;1019,8;10,00;2013-09-09T05:00:00Z
EWR;2013;9;9;2;57,02;42,98;59,31;20;9,20624;NA;0,00;1019,9;10,00;2013-09-09T06:00:00Z
EWR;2013;9;9;3;57,02;44,06;61,81;10;8,05546;NA;0,00;1020,8;10,00;2013-09-09T07:00:00Z
EWR;2013;9;9;4;55,04;44,06;66,41;20;9,20624;NA;0,00;1021,4;10,00;2013-09-09T08:00:00Z
EWR;2013;9;9;5;55,94;44,06;64,28;10;6,90468;NA;0,00;1022,5;10,00;2013-09-09T09:00:00Z
EWR;2013;9;9;6;55,04;44,06;66,41;10;8,05546;NA;0,00;1023,1;10,00;2013-09-09T10:00:00Z
EWR;2013;9;9;7;57,92;44,96;61,93;20;9,20624;NA;0,00;1023,7;10,00;2013-09-09T11:00:00Z
EWR;2013;9;9;8;62,96;46,94;55,80;20;6,90468;NA;0,00;1023,7;10,00;2013-09-09T12:00:00Z
EWR;2013;9;9;9;66,02;44,06;44,95;50;5,75390;NA;0,00;1024,2;10,00;2013-09-09T13:00:00Z
EWR;2013;9;9;10;68,00;42,98;40,28;60;6,90468;NA;0,00;1024,2;10,00;2013-09-09T14:00:00Z
EWR;2013;9;9;11;68,00;46,04;45,26;NA;5,75390;NA;0,00;1023,9;10,00;2013-09-09T15:00:00Z
EWR;2013;9;9;12;69,08;50,00;50,60;160;8,05546;NA;0,00;1023,4;10,00;2013-09-09T16:00:00Z
EWR;2013;9;9;13;69,08;51,98;54,45;170;8,05546;NA;0,00;1023,1;10,00;2013-09-09T17:00:00Z
EWR;2013;9;9;14;69,98;53,06;54,94;150;9,20624;NA;0,00;1022,7;10,00;2013-09-09T18:00:00Z
EWR;2013;9;9;15;71,06;53,06;52,95;140;8,05546;NA;0,00;1022,6;10,00;2013-09-09T19:00:00Z
EWR;2013;9;9;16;69,98;51,98;52,80;140;9,20624;NA;0,00;1022,2;10,00;2013-09-09T20:00:00Z
EWR;2013;9;9;17;69,08;51,98;54,45;110;8,05546;16,11092;0,00;1021,8;10,00;2013-09-09T21:00:00Z
EWR;2013;9;9;18;69,08;53,96;58,56;150;11,50780;NA;0,00;1021,8;10,00;2013-09-09T22:00:00Z
EWR;2013;9;9;19;68,00;55,04;63,21;170;10,35702;NA;0,00;1021,5;10,00;2013-09-09T23:00:00Z
EWR;2013;9;9;20;68,00;55,94;65,31;180;9,20624;NA;0,00;1021,8;10,00;2013-09-10T00:00:00Z
EWR;2013;9;9;21;66,92;57,92;72,81;190;9,20624;NA;0,00;1021,7;10,00;2013-09-10T01:00:00Z
EWR;2013;9;9;22;66,92;59,00;75,69;190;5,75390;NA;0,00;1021,6;10,00;2013-09-10T02:00:00Z
EWR;2013;9;9;23;68,00;60,08;75,78;190;10,35702;NA;0,00;1021,5;10,00;2013-09-10T03:00:00Z
EWR;2013;9;10;0;68,00;60,08;75,78;190;9,20624;NA;0,00;1021,3;10,00;2013-09-10T04:00:00Z
EWR;2013;9;10;1;68,00;60,98;78,25;190;12,65858;NA;0,00;NA;10,00;2013-09-10T05:00:00Z
EWR;2013;9;10;2;69,08;62,06;78,33;190;9,20624;NA;0,00;1020,8;10,00;2013-09-10T06:00:00Z
EWR;2013;9;10;3;68,00;62,96;83,91;200;10,35702;NA;0,00;1020,5;10,00;2013-09-10T07:00:00Z
