origem;ano;mes;dia;hora;temperatura;ponto_condensacao;umidade;direcao_vento;velocidade_vento;velocidade_rajada;precipitacao;pressao;visibilidade;data_hora
EWR;2013;12;2;15;50,00;32,00;49,81;0;0,00000;NA;0,00;1013,2;6,00;2013-12-02T20:00:00Z
EWR;2013;12;2;16;48,02;35,06;60,62;0;0,00000;NA;0,00;1012,7;7,00;2013-12-02T21:00:00Z
EWR;2013;12;2;17;42,98;33,98;70,30;40;5,75390;NA;0,00;1012,7;7,00;2013-12-02T22:00:00Z
EWR;2013;12;2;18;44,06;37,04;76,16;20;6,90468;NA;0,00;1012,7;7,00;2013-12-02T23:00:00Z
EWR;2013;12;2;19;44,06;35,96;72,98;50;4,60312;NA;0,00;1012,9;7,00;2013-12-03T00:00:00Z
EWR;2013;12;2;20;44,06;37,94;78,91;0;0,00000;NA;0,00;1013,0;7,00;2013-12-03T01:00:00Z
EWR;2013;12;2;21;42,08;37,04;82,17;50;3,45234;NA;0,00;1012,9;7,00;2013-12-03T02:00:00Z
EWR;2013;12;2;22;39,92;35,96;85,61;20;4,60312;NA;0,00;1013,1;8,00;2013-12-03T03:00:00Z
EWR;2013;12;2;23;39,92;37,04;89,34;360;6,90468;NA;0,00;1012,8;8,00;2013-12-03T04:00:00Z
EWR;2013;12;3;0;37,94;35,06;89,25;360;8,05546;NA;0,00;1012,4;8,00;2013-12-03T05:00:00Z
EWR;2013;12;3;1;37,04;35,06;92,46;20;5,75390;NA;0,00;1012,4;8,00;2013-12-03T06:00:00Z
EWR;2013;12;3;2;37,94;35,96;92,49;30;8,05546;NA;0,00;1012,8;7,00;2013-12-03T07:00:00Z
EWR;2013;12;3;3;37,94;35,96;92,49;10;6,90468;NA;0,00;1012,7;6,00;2013-12-03T08:00:00Z
EWR;2013;12;3;4;37,94;35,06;89,25;20;5,75390;NA;0,00;1012,5;8,00;2013-12-03T09:00:00Z
EWR;2013;12;3;5;35,96;33,98;92,43;20;4,60312;NA;0,00;1012,5;7,00;2013-12-03T10:00:00Z
EWR;2013;12;3;6;37,94;35,06;89,25;350;6,90468;NA;0,00;1013,0;7,00;2013-12-03T11:00:00Z
EWR;2013;12;3;7;39,02;35,96;88,66;360;3,45234;NA;0,00;1013,4;8,00;2013-12-03T12:00:00Z
EWR;2013;12;3;8;42,98;35,96;76,06;10;3,45234;NA;0,00;1013,6;8,00;2013-12-03T13:00:00Z
EWR;2013;12;3;9;44,06;37,04;76,16;0;0,00000;NA;0,00;1014,0;8,00;2013-12-03T14:00:00Z
EWR;2013;12;3;10;48,92;35,96;60,74;0;0,00000;NA;0,00;1013,7;8,00;2013-12-03T15:00:00Z
EWR;2013;12;3;11;51,08;33,98;51,81;260;9,20624;NA;0,00;1013,1;8,00;2013-12-03T16:00:00Z
EWR;2013;12;3;12;53,96;33,98;46,60;260;5,75390;NA;0,00;1012,2;9,00;2013-12-03T17:00:00Z
EWR;2013;12;3;13;53,96;33,98;46,60;250;5,75390;NA;0,00;1011,8;9,00;2013-12-03T18:00:00Z
EWR;2013;12;3;14;53,96;33,98;46,60;260;5,75390;NA;0,00;1011,9;9,00;2013-12-03T19:00:00Z
EWR;2013;12;3;15;53,96;33,98;46,60;240;6,90468;NA;0,00;1012,7;9,00;2013-12-03T20:00:00Z
EWR;2013;12;3;16;51,08;32,00;47,85;240;8,05546;NA;0,00;1013,3;9,00;2013-12-03T21:00:00Z
EWR;2013;12;3;17;51,08;32,00;47,85;270;5,75390;NA;0,00;1013,9;9,00;2013-12-03T22:00:00Z
EWR;2013;12;3;18;50,00;32,00;49,81;260;5,75390;NA;0,00;1014,5;8,00;2013-12-03T23:00:00Z
EWR;2013;12;3;19;48,02;32,00;53,63;0;0,00000;NA;0,00;1014,7;8,00;2013-12-04T00:00:00Z
EWR;2013;12;3;20;42,08;33,98;72,78;20;8,05546;NA;0,00;1015,1;7,00;2013-12-04T01:00:00Z
EWR;2013;12;3;21;42,08;35,06;75,98;30;4,60312;NA;0,00;1015,4;7,00;2013-12-04T02:00:00Z
EWR;2013;12;3;22;39,02;33,98;81,95;10;5,75390;NA;0,00;1016,0;7,00;2013-12-04T03:00:00Z
EWR;2013;12;3;23;39,92;33,98;79,12;10;3,45234;NA;0,00;1016,4;7,00;2013-12-04T04:00:00Z
EWR;2013;12;4;0;41,00;35,60;82,46;30;5,75390;NA;0,00;NA;7,00;2013-12-04T05:00:00Z
EWR;2013;12;4;1;37,04;33,08;85,43;20;5,75390;NA;0,00;1017,0;7,00;2013-12-04T06:00:00Z
EWR;2013;12;4;2;39,02;33,98;81,95;360;8,05546;NA;0,00;1017,7;6,00;2013-12-04T07:00:00Z
EWR;2013;12;4;3;37,94;33,98;85,49;20;4,60312;NA;0,00;1017,7;6,00;2013-12-04T08:00:00Z
EWR;2013;12;4;4;39,02;33,98;81,95;0;0,00000;NA;0,00;1017,9;5,00;2013-12-04T09:00:00Z
EWR;2013;12;4;5;39,02;33,98;81,95;30;4,60312;NA;0,00;1018,8;6,00;2013-12-04T10:00:00Z
EWR;2013;12;4;6;37,04;33,08;85,43;20;6,90468;NA;0,00;1019,3;7,00;2013-12-04T11:00:00Z
EWR;2013;12;4;7;37,94;33,98;85,49;20;8,05546;NA;0,00;1019,4;5,00;2013-12-04T12:00:00Z
EWR;2013;12;4;8;41,00;35,96;82,09;20;4,60312;NA;0,00;1018,7;5,00;2013-12-04T13:00:00Z
EWR;2013;12;4;9;46,04;35,96;67,69;0;0,00000;NA;0,00;1019,8;6,00;2013-12-04T14:00:00Z
EWR;2013;12;4;10;48,92;37,04;63,39;0;0,00000;NA;0,00;1020,0;6,00;2013-12-04T15:00:00Z
EWR;2013;12;4;11;48,92;35,96;60,74;180;4,60312;NA;0,00;1020,0;5,00;2013-12-04T16:00:00Z
EWR;2013;12;4;12;48,92;37,94;65,67;0;0,00000;NA;0,00;1018,9;6,00;2013-12-04T17:00:00Z
EWR;2013;12;4;13;50,00;39,92;68,15;70;4,60312;NA;0,00;1018,3;4,00;2013-12-04T18:00:00Z
EWR;2013;12;4;14;50,00;41,00;71,07;150;4,60312;NA;0,00;1018,7;5,00;2013-12-04T19:00:00Z
EWR;2013;12;4;15;50,00;42,08;74,10;90;4,60312;NA;0,00;1018,9;5,00;2013-12-04T20:00:00Z
EWR;2013;12;4;16;48,92;42,08;77,14;60;3,45234;NA;0,00;1019,1;5,00;2013-12-04T21:00:00Z
EWR;2013;12;4;17;50,00;42,08;74,10;0;0,00000;NA;0,00;1019,9;7,00;2013-12-04T22:00:00Z
EWR;2013;12;4;18;50,00;42,08;74,10;120;3,45234;NA;0,00;1020,5;9,00;2013-12-04T23:00:00Z
EWR;2013;12;4;19;50,00;42,98;76,71;0;0,00000;NA;0,00;1020,4;9,00;2013-12-05T00:00:00Z
EWR;2013;12;4;20;48,92;42,98;79,86;50;6,90468;NA;0,00;1020,0;8,00;2013-12-05T01:00:00Z
EWR;2013;12;4;21;50,00;44,06;79,94;60;3,45234;NA;0,00;1020,1;7,00;2013-12-05T02:00:00Z
EWR;2013;12;4;22;50,00;44,60;81,61;40;4,60312;NA;0,00;NA;5,00;2013-12-05T03:00:00Z
EWR;2013;12;4;23;48,92;42,98;79,86;20;5,75390;NA;0,00;1020,1;5,00;2013-12-05T04:00:00Z
EWR;2013;12;5;0;48,92;42,98;81,47;20;4,60312;NA;0,00;NA;5,00;2013-12-05T05:00:00Z
EWR;2013;12;5;1;48,92;44,96;87,28;30;3,45234;NA;0,00;NA;4,00;2013-12-05T06:00:00Z
EWR;2013;12;5;2;48,02;46,04;92,81;10;4,60312;NA;0,00;1019,9;4,00;2013-12-05T07:00:00Z
EWR;2013;12;5;3;48,20;46,40;96,66;20;5,75390;NA;0,00;NA;2,00;2013-12-05T08:00:00Z
EWR;2013;12;5;4;48,20;46,94;96,02;30;5,75390;NA;0,00;NA;1,50;2013-12-05T09:00:00Z
EWR;2013;12;5;5;48,20;48,02;100,00;330;4,60312;NA;0,01;NA;1,50;2013-12-05T10:00:00Z
EWR;2013;12;5;6;48,92;48,02;96,69;0;0,00000;NA;0,00;1018,7;1,50;2013-12-05T11:00:00Z
EWR;2013;12;5;7;50,00;48,92;100,00;0;0,00000;NA;0,00;NA;1,50;2013-12-05T12:00:00Z
EWR;2013;12;5;8;50,00;50,00;100,00;60;3,45234;NA;0,00;NA;0,25;2013-12-05T13:00:00Z
EWR;2013;12;5;9;51,80;51,80;100,00;30;3,45234;NA;0,00;NA;0,25;2013-12-05T14:00:00Z
EWR;2013;12;5;10;53,60;51,98;100,00;0;0,00000;NA;0,00;NA;0,50;2013-12-05T15:00:00Z
EWR;2013;12;5;11;55,04;53,06;93,02;0;0,00000;NA;0,00;1017,3;0,50;2013-12-05T16:00:00Z
EWR;2013;12;5;12;55,94;53,60;93,65;0;0,00000;NA;0,00;NA;2,00;2013-12-05T17:00:00Z
EWR;2013;12;5;13;57,92;53,60;87,74;0;0,00000;NA;0,00;NA;6,00;2013-12-05T18:00:00Z
EWR;2013;12;5;14;57,92;53,06;83,82;0;0,00000;NA;0,00;1015,4;5,00;2013-12-05T19:00:00Z
EWR;2013;12;5;15;55,94;51,98;86,52;90;3,45234;NA;0,00;1015,3;7,00;2013-12-05T20:00:00Z
EWR;2013;12;5;16;57,92;53,06;83,82;180;3,45234;NA;0,00;1015,5;6,00;2013-12-05T21:00:00Z
EWR;2013;12;5;17;59,00;55,04;86,69;250;8,05546;NA;0,00;1016,1;6,00;2013-12-05T22:00:00Z
EWR;2013;12;5;18;57,92;55,04;90,11;0;0,00000;NA;0,00;1015,7;6,00;2013-12-05T23:00:00Z
EWR;2013;12;5;19;57,92;55,04;90,11;200;4,60312;NA;0,00;1015,4;5,00;2013-12-06T00:00:00Z
EWR;2013;12;5;20;57,20;55,40;93,69;150;3,45234;NA;0,00;NA;4,00;2013-12-06T01:00:00Z
EWR;2013;12;5;21;57,20;55,40;100,00;150;5,75390;NA;0,00;NA;1,50;2013-12-06T02:00:00Z
EWR;2013;12;5;22;55,94;55,94;100,00;170;3,45234;NA;0,00;1014,3;0,25;2013-12-06T03:00:00Z
EWR;2013;12;5;23;55,94;55,94;100,00;0;0,00000;NA;0,00;1013,9;0,25;2013-12-06T04:00:00Z
EWR;2013;12;6;0;55,94;55,94;100,00;0;0,00000;NA;0,00;1013,2;0,25;2013-12-06T05:00:00Z
EWR;2013;12;6;1;57,02;55,94;96,17;190;3,45234;NA;0,00;1013,1;0,25;2013-12-06T06:00:00Z
EWR;2013;12;6;2;57,92;57,02;96,81;190;5,75390;NA;0,00;1012,1;0,25;2013-12-06T07:00:00Z
EWR;2013;12;6;3;60,80;60,08;100,00;200;6,90468;NA;0,01;NA;2,50;2013-12-06T08:00:00Z
EWR;2013;12;6;4;60,98;60,80;100,00;230;6,90468;NA;0,00;NA;2,50;2013-12-06T09:00:00Z
EWR;2013;12;6;5;62,06;60,98;96,25;220;8,05546;NA;0,00;1011,9;2,50;2013-12-06T10:00:00Z
EWR;2013;12;6;6;53,60;51,80;100,00;330;18,41248;NA;0,03;NA;9,00;2013-12-06T11:00:00Z
EWR;2013;12;6;7;51,98;50,00;93,55;340;13,80936;NA;0,01;NA;10,00;2013-12-06T12:00:00Z
EWR;2013;12;6;8;50,00;46,04;86,19;330;12,65858;NA;0,02;1015,9;6,00;2013-12-06T13:00:00Z
EWR;2013;12;6;9;50,00;46,40;87,37;350;14,96014;NA;0,02;NA;10,00;2013-12-06T14:00:00Z
EWR;2013;12;6;10;48,20;44,60;87,28;350;16,11092;NA;0,05;NA;9,00;2013-12-06T15:00:00Z
EWR;2013;12;6;11;46,94;42,98;86,02;330;12,65858;NA;0,01;1017,1;7,00;2013-12-06T16:00:00Z
EWR;2013;12;6;12;46,40;42,98;88,99;330;12,65858;NA;0,00;NA;6,00;2013-12-06T17:00:00Z
EWR;2013;12;6;13;44,96;42,80;93,35;360;12,65858;NA;0,00;NA;10,00;2013-12-06T18:00:00Z
EWR;2013;12;6;14;44,96;39,92;82,38;350;11,50780;NA;0,02;1016,7;10,00;2013-12-06T19:00:00Z
EWR;2013;12;6;15;44,96;39,02;79,54;340;11,50780;NA;0,01;1017,4;10,00;2013-12-06T20:00:00Z
EWR;2013;12;6;16;44,60;39,92;85,25;330;12,65858;NA;0,01;NA;10,00;2013-12-06T21:00:00Z
EWR;2013;12;6;17;42,98;39,02;85,79;350;12,65858;NA;0,02;1018,2;6,00;2013-12-06T22:00:00Z
EWR;2013;12;6;18;42,98;39,20;86,99;350;11,50780;NA;0,02;NA;7,00;2013-12-06T23:00:00Z
EWR;2013;12;6;19;42,80;39,20;93,24;350;10,35702;NA;0,22;NA;4,00;2013-12-07T00:00:00Z
EWR;2013;12;6;20;39,02;37,04;92,53;30;14,96014;NA;0,14;1019,9;3,00;2013-12-07T01:00:00Z
EWR;2013;12;6;21;39,20;37,40;93,19;360;16,11092;NA;0,06;NA;6,00;2013-12-07T02:00:00Z
EWR;2013;12;6;22;39,20;37,40;93,19;360;11,50780;NA;0,06;NA;4,00;2013-12-07T03:00:00Z
EWR;2013;12;6;23;37,40;35,60;93,14;30;12,65858;NA;0,08;NA;4,00;2013-12-07T04:00:00Z
EWR;2013;12;7;0;35,96;33,98;92,43;20;14,96014;NA;0,12;1019,6;6,00;2013-12-07T05:00:00Z
EWR;2013;12;7;1;35,96;33,08;89,16;20;12,65858;NA;0,01;1019,6;10,00;2013-12-07T06:00:00Z
EWR;2013;12;7;2;35,96;33,98;93,08;360;6,90468;NA;0,01;NA;3,00;2013-12-07T07:00:00Z
EWR;2013;12;7;3;35,96;35,60;100,00;10;8,05546;NA;0,02;NA;8,00;2013-12-07T08:00:00Z
EWR;2013;12;7;4;37,04;33,98;88,57;360;8,05546;NA;0,00;1022,6;6,00;2013-12-07T09:00:00Z
EWR;2013;12;7;5;37,40;33,80;86,69;350;10,35702;NA;0,00;NA;10,00;2013-12-07T10:00:00Z
EWR;2013;12;7;6;37,40;32,00;81,80;350;9,20624;NA;0,00;NA;10,00;2013-12-07T11:00:00Z
EWR;2013;12;7;7;37,04;30,92;78,31;310;6,90468;NA;0,00;1024,9;10,00;2013-12-07T12:00:00Z
EWR;2013;12;7;8;37,94;30,92;75,58;310;9,20624;NA;0,00;1025,9;10,00;2013-12-07T13:00:00Z
EWR;2013;12;7;9;39,02;28,94;66,85;340;14,96014;24,16638;0,00;1026,6;10,00;2013-12-07T14:00:00Z
EWR;2013;12;7;10;42,08;30,02;62,04;320;13,80936;NA;0,00;1026,6;10,00;2013-12-07T15:00:00Z
EWR;2013;12;7;11;39,92;26,06;57,33;300;17,26170;23,01560;0,00;1026,6;10,00;2013-12-07T16:00:00Z
EWR;2013;12;7;12;41,00;24,08;50,63;330;17,26170;NA;0,00;1026,8;10,00;2013-12-07T17:00:00Z
EWR;2013;12;7;13;41,00;24,08;50,63;330;14,96014;NA;0,00;1026,7;10,00;2013-12-07T18:00:00Z
EWR;2013;12;7;14;41,00;21,02;44,51;330;16,11092;NA;0,00;1027,1;10,00;2013-12-07T19:00:00Z
EWR;2013;12;7;15;39,02;21,02;48,07;300;11,50780;18,41248;0,00;1027,8;10,00;2013-12-07T20:00:00Z
EWR;2013;12;7;16;37,04;21,02;51,95;300;9,20624;20,71404;0,00;1028,7;10,00;2013-12-07T21:00:00Z
EWR;2013;12;7;17;35,96;21,02;54,21;290;10,35702;NA;0,00;1029,6;10,00;2013-12-07T22:00:00Z
EWR;2013;12;7;18;35,96;21,02;54,21;290;8,05546;18,41248;0,00;1030,4;10,00;2013-12-07T23:00:00Z
EWR;2013;12;7;19;35,06;21,92;58,37;270;8,05546;NA;0,00;1031,7;10,00;2013-12-08T00:00:00Z
EWR;2013;12;7;20;33,98;17,96;51,47;300;9,20624;NA;0,00;1032,3;10,00;2013-12-08T01:00:00Z
EWR;2013;12;7;21;33,98;15,98;47,25;320;11,50780;19,56326;0,00;1032,6;10,00;2013-12-08T02:00:00Z
EWR;2013;12;7;22;33,08;15,08;47,10;320;11,50780;NA;0,00;1033,5;10,00;2013-12-08T03:00:00Z
EWR;2013;12;7;23;32,00;15,08;49,19;330;10,35702;NA;0,00;1033,4;10,00;2013-12-08T04:00:00Z
EWR;2013;12;8;0;30,02;15,08;53,29;330;10,35702;NA;0,00;1033,3;10,00;2013-12-08T05:00:00Z
EWR;2013;12;8;1;30,02;14,00;50,84;340;8,05546;NA;0,00;1033,6;10,00;2013-12-08T06:00:00Z
EWR;2013;12;8;2;28,94;12,92;50,66;340;8,05546;NA;0,00;1034,3;10,00;2013-12-08T07:00:00Z
EWR;2013;12;8;3;28,94;12,92;50,66;330;10,35702;NA;0,00;1034,8;10,00;2013-12-08T08:00:00Z
EWR;2013;12;8;4;28,04;14,00;55,12;350;10,35702;NA;0,00;1034,3;10,00;2013-12-08T09:00:00Z
EWR;2013;12;8;5;28,04;14,00;55,12;360;8,05546;NA;0,00;1034,9;10,00;2013-12-08T10:00:00Z
EWR;2013;12;8;6;28,04;15,08;57,79;10;9,20624;NA;0,00;1035,2;10,00;2013-12-08T11:00:00Z
EWR;2013;12;8;7;28,94;15,08;55,69;10;8,05546;NA;0,00;1035,8;10,00;2013-12-08T12:00:00Z
EWR;2013;12;8;8;30,02;15,08;53,29;20;6,90468;NA;0,00;1036,3;10,00;2013-12-08T13:00:00Z
EWR;2013;12;8;9;30,92;15,98;53,44;10;6,90468;NA;0,00;1035,8;10,00;2013-12-08T14:00:00Z
EWR;2013;12;8;10;32,00;17,06;53,60;20;10,35702;NA;0,00;1035,5;10,00;2013-12-08T15:00:00Z
EWR;2013;12;8;11;32,00;17,96;55,72;30;8,05546;NA;0,00;1034,8;10,00;2013-12-08T16:00:00Z
EWR;2013;12;8;12;33,08;17,06;51,33;30;6,90468;NA;0,00;1034,4;10,00;2013-12-08T17:00:00Z
EWR;2013;12;8;13;33,08;17,06;51,33;10;6,90468;NA;0,00;1034,0;10,00;2013-12-08T18:00:00Z
EWR;2013;12;8;14;33,08;17,06;51,33;0;0,00000;NA;0,00;1033,2;10,00;2013-12-08T19:00:00Z
EWR;2013;12;8;15;33,08;17,96;53,36;30;4,60312;NA;0,00;1033,3;10,00;2013-12-08T20:00:00Z
EWR;2013;12;8;16;32,00;21,92;68,92;40;5,75390;NA;0,00;NA;7,00;2013-12-08T21:00:00Z
EWR;2013;12;8;17;30,20;26,96;92,86;30;9,20624;NA;0,02;NA;1,00;2013-12-08T22:00:00Z
EWR;2013;12;8;18;28,94;26,96;92,86;20;9,20624;NA;0,02;NA;4,00;2013-12-08T23:00:00Z
EWR;2013;12;8;19;28,94;26,60;92,86;30;11,50780;NA;0,00;NA;6,00;2013-12-09T00:00:00Z
EWR;2013;12;8;20;28,94;26,96;92,86;30;9,20624;NA;0,00;NA;2,50;2013-12-09T01:00:00Z
EWR;2013;12;8;21;30,20;28,40;92,92;20;8,05546;NA;0,00;NA;2,50;2013-12-09T02:00:00Z
EWR;2013;12;8;22;30,92;30,02;96,41;20;10,35702;NA;0,02;NA;1,50;2013-12-09T03:00:00Z
EWR;2013;12;8;23;30,92;30,20;100,00;20;12,65858;NA;0,03;NA;2,00;2013-12-09T04:00:00Z
EWR;2013;12;9;0;30,92;30,02;96,41;20;12,65858;NA;0,03;1027,4;2,00;2013-12-09T05:00:00Z
EWR;2013;12;9;1;32,00;30,92;95,73;20;11,50780;NA;0,04;1026,5;2,00;2013-12-09T06:00:00Z
EWR;2013;12;9;2;32,00;30,92;95,73;30;11,50780;NA;0,02;1025,5;2,00;2013-12-09T07:00:00Z
EWR;2013;12;9;3;33,80;33,08;100,00;30;8,05546;NA;0,04;NA;4,00;2013-12-09T08:00:00Z
EWR;2013;12;9;4;33,98;33,08;96,46;30;12,65858;NA;0,02;1022,8;3,00;2013-12-09T09:00:00Z
EWR;2013;12;9;5;33,98;33,80;100,00;40;14,96014;NA;0,07;NA;3,00;2013-12-09T10:00:00Z
EWR;2013;12;9;6;33,80;32,00;95,75;360;13,80936;NA;0,05;NA;3,00;2013-12-09T11:00:00Z
EWR;2013;12;9;7;33,80;32,00;100,00;20;12,65858;NA;0,05;NA;2,00;2013-12-09T12:00:00Z
EWR;2013;12;9;8;33,80;32,00;95,75;20;11,50780;NA;0,03;NA;3,00;2013-12-09T13:00:00Z
EWR;2013;12;9;9;33,98;33,08;96,46;20;12,65858;NA;0,00;1018,8;3,00;2013-12-09T14:00:00Z
EWR;2013;12;9;10;33,98;33,98;100,00;360;13,80936;NA;0,00;NA;2,00;2013-12-09T15:00:00Z
EWR;2013;12;9;11;35,06;35,06;100,00;20;11,50780;NA;0,00;1016,2;1,50;2013-12-09T16:00:00Z
EWR;2013;12;9;12;37,04;35,96;100,00;360;6,90468;NA;0,00;NA;3,00;2013-12-09T17:00:00Z
EWR;2013;12;9;13;37,40;35,60;93,14;300;9,20624;NA;0,00;NA;1,00;2013-12-09T18:00:00Z
EWR;2013;12;9;14;37,40;37,04;100,00;280;11,50780;NA;0,00;NA;1,00;2013-12-09T19:00:00Z
EWR;2013;12;9;15;37,94;35,96;92,49;250;8,05546;NA;0,00;1015,9;6,00;2013-12-09T20:00:00Z
EWR;2013;12;9;16;37,94;35,96;92,49;250;9,20624;NA;0,00;1015,8;6,00;2013-12-09T21:00:00Z
EWR;2013;12;9;17;37,94;35,96;92,49;250;8,05546;NA;0,00;1016,0;10,00;2013-12-09T22:00:00Z
EWR;2013;12;9;18;37,94;35,06;89,25;240;9,20624;NA;0,00;1016,2;9,00;2013-12-09T23:00:00Z
EWR;2013;12;9;19;37,40;35,60;93,14;250;10,35702;NA;0,00;NA;9,00;2013-12-10T00:00:00Z
EWR;2013;12;9;20;37,04;33,98;88,57;240;9,20624;NA;0,00;1017,0;9,00;2013-12-10T01:00:00Z
EWR;2013;12;9;21;35,96;33,98;93,08;260;11,50780;NA;0,00;NA;9,00;2013-12-10T02:00:00Z
EWR;2013;12;9;22;35,06;33,08;92,40;230;6,90468;NA;0,00;1016,7;10,00;2013-12-10T03:00:00Z
EWR;2013;12;9;23;33,98;32,00;92,36;210;8,05546;NA;0,00;1016,5;10,00;2013-12-10T04:00:00Z
EWR;2013;12;10;0;33,08;32,00;95,75;220;6,90468;NA;0,00;1015,9;10,00;2013-12-10T05:00:00Z
EWR;2013;12;10;1;33,08;30,92;91,66;220;10,35702;NA;0,00;1015,5;10,00;2013-12-10T06:00:00Z
EWR;2013;12;10;2;33,08;32,00;95,75;230;10,35702;NA;0,00;1015,8;10,00;2013-12-10T07:00:00Z
EWR;2013;12;10;3;33,08;32,00;95,75;240;8,05546;NA;0,00;1015,4;10,00;2013-12-10T08:00:00Z
EWR;2013;12;10;4;33,98;32,00;92,36;240;9,20624;NA;0,00;1016,8;10,00;2013-12-10T09:00:00Z
